eval,value,best_value,eval_time
1,0.07111508560550203,0.07111508560550203,4.770655690873829
2,0.13956473589582888,0.07111508560550203,4.770655690873829
3,0.1122061984531111,0.07111508560550203,4.770655690873829
4,inf,0.07111508560550203,4.770655690873829
5,0.12123900931825872,0.07111508560550203,4.770655690873829
6,inf,0.07111508560550203,4.770655690873829
7,inf,0.07111508560550203,4.770655690873829
8,0.074282883139556,0.07111508560550203,4.770655690873829
9,0.11005773404146516,0.07111508560550203,4.770655690873829
10,inf,0.07111508560550203,4.770655690873829
11,0.08703469975883996,0.07111508560550203,4.770655690873829
12,0.09920848065389018,0.07111508560550203,4.770655690873829
13,0.11096707302450852,0.07111508560550203,4.770655690873829
14,0.10048547283918907,0.07111508560550203,4.770655690873829
15,inf,0.07111508560550203,4.770655690873829
16,inf,0.07111508560550203,4.770655690873829
17,0.08152901668261607,0.07111508560550203,4.770655690873829
18,inf,0.07111508560550203,4.770655690873829
19,inf,0.07111508560550203,4.770655690873829
20,0.14661140551301974,0.07111508560550203,4.770655690873829
21,inf,0.07111508560550203,4.770655690873829
22,0.18995016865245234,0.07111508560550203,4.770655690873829
23,0.1382814598560042,0.07111508560550203,4.770655690873829
24,0.20859473427019581,0.07111508560550203,4.770655690873829
25,0.17080853012340305,0.07111508560550203,4.770655690873829
26,0.14957800347591876,0.07111508560550203,4.770655690873829
27,0.1237893054492028,0.07111508560550203,4.770655690873829
28,inf,0.07111508560550203,4.770655690873829
29,0.1570539671298272,0.07111508560550203,4.770655690873829
30,0.20861533955525227,0.07111508560550203,4.770655690873829
31,0.15962921475636468,0.07111508560550203,4.770655690873829
32,0.11837325103181562,0.07111508560550203,4.770655690873829
33,inf,0.07111508560550203,4.770655690873829
34,inf,0.07111508560550203,4.770655690873829
35,0.08205623616204837,0.07111508560550203,4.770655690873829
36,0.11847486451735352,0.07111508560550203,4.770655690873829
37,0.08874074048301639,0.07111508560550203,4.770655690873829
38,0.07108297531679658,0.07108297531679658,4.770655690873829
39,0.08800839102995363,0.07108297531679658,4.770655690873829
40,inf,0.07108297531679658,4.770655690873829
41,inf,0.07108297531679658,4.770655690873829
42,0.05569617699457333,0.05569617699457333,4.770655690873829
43,0.10218104573433319,0.05569617699457333,4.770655690873829
44,0.13178306650600202,0.05569617699457333,4.770655690873829
45,0.10306380645141505,0.05569617699457333,4.770655690873829
46,inf,0.05569617699457333,4.770655690873829
47,0.18022826195262914,0.05569617699457333,4.770655690873829
48,0.08295450455408558,0.05569617699457333,4.770655690873829
49,0.21175375932980897,0.05569617699457333,4.770655690873829
50,0.07757358218601511,0.05569617699457333,4.770655690873829
51,inf,0.05569617699457333,4.770655690873829
52,0.0595515753843733,0.05569617699457333,4.770655690873829
53,0.05569617699457333,0.05569617699457333,4.770655690873829
54,0.0540799420154632,0.0540799420154632,4.770655690873829
