n_chiplets,best_energy,llama3.1_8b_prefill_s512_b1_seq512_min_energy,llama3.1_8b_prefill_s512_b1_seq512_latency,llama3.1_8b_prefill_s512_b1_seq512_config,llama3.1_8b_prefill_s512_b1_seq512_gene,llama3.1_8b_prefill_s512_b4_seq512_min_energy,llama3.1_8b_prefill_s512_b4_seq512_latency,llama3.1_8b_prefill_s512_b4_seq512_config,llama3.1_8b_prefill_s512_b4_seq512_gene,llama3.1_8b_decode_kv512_b1_seq1_min_energy,llama3.1_8b_decode_kv512_b1_seq1_latency,llama3.1_8b_decode_kv512_b1_seq1_config,llama3.1_8b_decode_kv512_b1_seq1_gene,llama3.1_8b_decode_kv512_b4_seq1_min_energy,llama3.1_8b_decode_kv512_b4_seq1_latency,llama3.1_8b_decode_kv512_b4_seq1_config,llama3.1_8b_decode_kv512_b4_seq1_gene,llama3.1_70b_prefill_s512_b1_seq512_min_energy,llama3.1_70b_prefill_s512_b1_seq512_latency,llama3.1_70b_prefill_s512_b1_seq512_config,llama3.1_70b_prefill_s512_b1_seq512_gene,llama3.1_70b_prefill_s512_b4_seq512_min_energy,llama3.1_70b_prefill_s512_b4_seq512_latency,llama3.1_70b_prefill_s512_b4_seq512_config,llama3.1_70b_prefill_s512_b4_seq512_gene,llama3.1_70b_decode_kv512_b1_seq1_min_energy,llama3.1_70b_decode_kv512_b1_seq1_latency,llama3.1_70b_decode_kv512_b1_seq1_config,llama3.1_70b_decode_kv512_b1_seq1_gene,llama3.1_70b_decode_kv512_b4_seq1_min_energy,llama3.1_70b_decode_kv512_b4_seq1_latency,llama3.1_70b_decode_kv512_b4_seq1_config,llama3.1_70b_decode_kv512_b4_seq1_gene,qwen3_30b_a3b_prefill_s512_b1_seq512_min_energy,qwen3_30b_a3b_prefill_s512_b1_seq512_latency,qwen3_30b_a3b_prefill_s512_b1_seq512_config,qwen3_30b_a3b_prefill_s512_b1_seq512_gene,qwen3_30b_a3b_prefill_s512_b4_seq512_min_energy,qwen3_30b_a3b_prefill_s512_b4_seq512_latency,qwen3_30b_a3b_prefill_s512_b4_seq512_config,qwen3_30b_a3b_prefill_s512_b4_seq512_gene,qwen3_30b_a3b_decode_kv512_b1_seq1_min_energy,qwen3_30b_a3b_decode_kv512_b1_seq1_latency,qwen3_30b_a3b_decode_kv512_b1_seq1_config,qwen3_30b_a3b_decode_kv512_b1_seq1_gene,qwen3_30b_a3b_decode_kv512_b4_seq1_min_energy,qwen3_30b_a3b_decode_kv512_b4_seq1_latency,qwen3_30b_a3b_decode_kv512_b4_seq1_config,qwen3_30b_a3b_decode_kv512_b4_seq1_gene,qwen3_235b_a22b_prefill_s512_b1_seq512_min_energy,qwen3_235b_a22b_prefill_s512_b1_seq512_latency,qwen3_235b_a22b_prefill_s512_b1_seq512_config,qwen3_235b_a22b_prefill_s512_b1_seq512_gene,qwen3_235b_a22b_prefill_s512_b4_seq512_min_energy,qwen3_235b_a22b_prefill_s512_b4_seq512_latency,qwen3_235b_a22b_prefill_s512_b4_seq512_config,qwen3_235b_a22b_prefill_s512_b4_seq512_gene,qwen3_235b_a22b_decode_kv512_b1_seq1_min_energy,qwen3_235b_a22b_decode_kv512_b1_seq1_latency,qwen3_235b_a22b_decode_kv512_b1_seq1_config,qwen3_235b_a22b_decode_kv512_b1_seq1_gene,qwen3_235b_a22b_decode_kv512_b4_seq1_min_energy,qwen3_235b_a22b_decode_kv512_b4_seq1_latency,qwen3_235b_a22b_decode_kv512_b4_seq1_config,qwen3_235b_a22b_decode_kv512_b4_seq1_gene,chiplet_1_arch,chiplet_1_glb_scale,chiplet_1_pe_x_scale,chiplet_1_pe_y_scale,chiplet_2_arch,chiplet_2_glb_scale,chiplet_2_pe_x_scale,chiplet_2_pe_y_scale,chiplet_3_arch,chiplet_3_glb_scale,chiplet_3_pe_x_scale,chiplet_3_pe_y_scale,chiplet_4_arch,chiplet_4_glb_scale,chiplet_4_pe_x_scale,chiplet_4_pe_y_scale,chiplet_5_arch,chiplet_5_glb_scale,chiplet_5_pe_x_scale,chiplet_5_pe_y_scale,chiplet_6_arch,chiplet_6_glb_scale,chiplet_6_pe_x_scale,chiplet_6_pe_y_scale,chiplet_7_arch,chiplet_7_glb_scale,chiplet_7_pe_x_scale,chiplet_7_pe_y_scale,chiplet_8_arch,chiplet_8_glb_scale,chiplet_8_pe_x_scale,chiplet_8_pe_y_scale
1,0.13940460993789766,0.08435966076029787,0.003147776,['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3'],"{'binary_string': '1000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.2930668919430394,0.010805248,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '1101100', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.018942978470177417,0.000384203,['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3'],"{'binary_string': '1000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.019205946478334887,0.000184647,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '1101110', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.38092636623575854,0.011741184,['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3'],"{'binary_string': '1000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",1.1930880922063596,0.051216384,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '1101100', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.0742472562320545,0.001505861,['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3'],"{'binary_string': '1000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.07577323699792993,0.0007380220000000001,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '1101110', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.15710362475519593,0.008874499999999999,['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3'],"{'binary_string': '100000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.7749402051453329,0.030068233,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '110110000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.04031283124158284,0.000817588,['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3'],"{'binary_string': '100000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.04176968721837741,0.0007893949999999999,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '110110000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.41709913938265314,0.018696332,['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3'],"{'binary_string': '100000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",1.36968536008066,0.061857551,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '110110000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.0854212585861591,0.001732476,['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3'],"{'binary_string': '100000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.08842067287228181,0.001635122,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale2@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '110110000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",gemmini_like,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.1296174864459662,0.07676582072647813,0.0008816710000000001,['gemmini_like@glb4@pe_x_scale3@pe_y_scale4@LPDDR5@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3'],"{'binary_string': '1000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.2401780087829284,0.0028672000000000003,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb4@pe_x_scale3@pe_y_scale4@LPDDR5@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb4@pe_x_scale3@pe_y_scale4@LPDDR5@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '1101100', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.019177777508025115,0.00038588800000000003,['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5'],"{'binary_string': '1000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'LPDDR5']}",0.019820104913395815,0.000186567,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@LPDDR5_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@LPDDR5_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@LPDDR5_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@LPDDR5_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@LPDDR5_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5']","{'binary_string': '1101110', 'buffer_config': ['LPDDR5', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'LPDDR5']}",0.30882839734708445,0.005410432,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb4@pe_x_scale3@pe_y_scale4@LPDDR5@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '1000010', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",1.1182767046268154,0.011403264,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb4@pe_x_scale3@pe_y_scale4@LPDDR5@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '1101100', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.07512641867075781,0.0015108029999999998,['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5'],"{'binary_string': '1000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'LPDDR5']}",0.07722719787053813,0.000741862,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '1101110', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.14714859416261897,0.006105277,['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3'],"{'binary_string': '100000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.5449984859731553,0.023576105,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@LPDDR5_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2.5D@LPDDR5_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@LPDDR5_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@LPDDR5_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5']","{'binary_string': '110110000', 'buffer_config': ['LPDDR5', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'LPDDR5']}",0.04081142490270646,0.0008211500000000001,['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5'],"{'binary_string': '100000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'LPDDR5']}",0.043710725092990316,0.0008139410000000001,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3']","{'binary_string': '110110000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3']}",0.33755424045332005,0.007688296,['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5'],"{'binary_string': '100000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'LPDDR5']}",1.1721534485707763,0.048896847,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5']","{'binary_string': '110110000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'LPDDR5']}",0.08646803512670145,0.001739845,['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5'],"{'binary_string': '100000000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'LPDDR5']}",0.09235871542856691,0.001683813,"['gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@1@0@2D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5', 'gemmini_like@glb1@pe_x_scale2@pe_y_scale3@HBM3@2@0@2.5D@HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_HBM3_LPDDR5']","{'binary_string': '110110000', 'buffer_config': ['HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'HBM3', 'LPDDR5']}",gemmini_like,1,2,3,gemmini_like,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,
