net_name,layer_name,fused_layer_type,in_mem,weight_mem,out_mem,operations,tp,batch_size,sequence_length
llama3.1_70b_decode_kv4096,layer0_down_proj,start,0.000229376,0.234881024,0.0,1879048192,2,8,1
llama3.1_70b_decode_kv4096,layer0_down_proj,middle,0.0,0.234881024,0.0,1879048192,2,8,1
llama3.1_70b_decode_kv4096,layer0_down_proj,end,0.0,0.234881024,6.5536e-05,1879048192,2,8,1
llama3.1_70b_decode_kv4096,layer0_down_proj,single,0.000229376,0.234881024,6.5536e-05,1879048192,2,8,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,start,8.192e-06,0.234881024,0.0,234881024,1,1,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,middle,0.0,0.234881024,0.0,234881024,1,1,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,end,0.0,0.234881024,2.8672e-05,234881024,1,1,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,single,8.192e-06,0.234881024,2.8672e-05,234881024,1,1,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,start,3.2768e-05,0.234881024,0.0,939524096,1,4,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,middle,0.0,0.234881024,0.0,939524096,1,4,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,end,0.0,0.234881024,0.000114688,939524096,1,4,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,single,3.2768e-05,0.234881024,0.000114688,939524096,1,4,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,start,6.5536e-05,0.234881024,0.0,1879048192,1,8,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,middle,0.0,0.234881024,0.0,1879048192,1,8,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,end,0.0,0.234881024,0.000229376,1879048192,1,8,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,single,6.5536e-05,0.234881024,0.000229376,1879048192,1,8,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,start,8.192e-06,0.234881024,0.0,234881024,2,1,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,middle,0.0,0.234881024,0.0,234881024,2,1,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,end,0.0,0.234881024,2.8672e-05,234881024,2,1,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,single,8.192e-06,0.234881024,2.8672e-05,234881024,2,1,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,start,3.2768e-05,0.234881024,0.0,939524096,2,4,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,middle,0.0,0.234881024,0.0,939524096,2,4,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,end,0.0,0.234881024,0.000114688,939524096,2,4,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,single,3.2768e-05,0.234881024,0.000114688,939524096,2,4,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,start,6.5536e-05,0.234881024,0.0,1879048192,2,8,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,middle,0.0,0.234881024,0.0,1879048192,2,8,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,end,0.0,0.234881024,0.000229376,1879048192,2,8,1
llama3.1_70b_decode_kv4096,layer0_gate_proj,single,6.5536e-05,0.234881024,0.000229376,1879048192,2,8,1
llama3.1_70b_decode_kv4096,layer0_k_proj,start,8.192e-06,0.008388608,0.0,8388608,1,1,1
llama3.1_70b_decode_kv4096,layer0_k_proj,middle,0.0,0.008388608,0.0,8388608,1,1,1
llama3.1_70b_decode_kv4096,layer0_k_proj,end,0.0,0.008388608,1.024e-06,8388608,1,1,1
llama3.1_70b_decode_kv4096,layer0_k_proj,single,8.192e-06,0.008388608,1.024e-06,8388608,1,1,1
llama3.1_70b_decode_kv4096,layer0_k_proj,start,3.2768e-05,0.008388608,0.0,33554432,1,4,1
llama3.1_70b_decode_kv4096,layer0_k_proj,middle,0.0,0.008388608,0.0,33554432,1,4,1
llama3.1_70b_decode_kv4096,layer0_k_proj,end,0.0,0.008388608,4.096e-06,33554432,1,4,1
llama3.1_70b_decode_kv4096,layer0_k_proj,single,3.2768e-05,0.008388608,4.096e-06,33554432,1,4,1
llama3.1_70b_decode_kv4096,layer0_k_proj,start,6.5536e-05,0.008388608,0.0,67108864,1,8,1
llama3.1_70b_decode_kv4096,layer0_k_proj,middle,0.0,0.008388608,0.0,67108864,1,8,1
llama3.1_70b_decode_kv4096,layer0_k_proj,end,0.0,0.008388608,8.192e-06,67108864,1,8,1
llama3.1_70b_decode_kv4096,layer0_k_proj,single,6.5536e-05,0.008388608,8.192e-06,67108864,1,8,1
llama3.1_70b_decode_kv4096,layer0_k_proj,start,8.192e-06,0.008388608,0.0,8388608,2,1,1
llama3.1_70b_decode_kv4096,layer0_k_proj,middle,0.0,0.008388608,0.0,8388608,2,1,1
llama3.1_70b_decode_kv4096,layer0_k_proj,end,0.0,0.008388608,1.024e-06,8388608,2,1,1
llama3.1_70b_decode_kv4096,layer0_k_proj,single,8.192e-06,0.008388608,1.024e-06,8388608,2,1,1
llama3.1_70b_decode_kv4096,layer0_k_proj,start,3.2768e-05,0.008388608,0.0,33554432,2,4,1
llama3.1_70b_decode_kv4096,layer0_k_proj,middle,0.0,0.008388608,0.0,33554432,2,4,1
llama3.1_70b_decode_kv4096,layer0_k_proj,end,0.0,0.008388608,4.096e-06,33554432,2,4,1
llama3.1_70b_decode_kv4096,layer0_k_proj,single,3.2768e-05,0.008388608,4.096e-06,33554432,2,4,1
llama3.1_70b_decode_kv4096,layer0_k_proj,start,6.5536e-05,0.008388608,0.0,67108864,2,8,1
llama3.1_70b_decode_kv4096,layer0_k_proj,middle,0.0,0.008388608,0.0,67108864,2,8,1
llama3.1_70b_decode_kv4096,layer0_k_proj,end,0.0,0.008388608,8.192e-06,67108864,2,8,1
llama3.1_70b_decode_kv4096,layer0_k_proj,single,6.5536e-05,0.008388608,8.192e-06,67108864,2,8,1
llama3.1_70b_decode_kv4096,layer0_o_proj,start,8.192e-06,0.067108864,0.0,67108864,1,1,1
llama3.1_70b_decode_kv4096,layer0_o_proj,middle,0.0,0.067108864,0.0,67108864,1,1,1
llama3.1_70b_decode_kv4096,layer0_o_proj,end,0.0,0.067108864,8.192e-06,67108864,1,1,1
llama3.1_70b_decode_kv4096,layer0_o_proj,single,8.192e-06,0.067108864,8.192e-06,67108864,1,1,1
llama3.1_70b_decode_kv4096,layer0_o_proj,start,3.2768e-05,0.067108864,0.0,268435456,1,4,1
llama3.1_70b_decode_kv4096,layer0_o_proj,middle,0.0,0.067108864,0.0,268435456,1,4,1
llama3.1_70b_decode_kv4096,layer0_o_proj,end,0.0,0.067108864,3.2768e-05,268435456,1,4,1
llama3.1_70b_decode_kv4096,layer0_o_proj,single,3.2768e-05,0.067108864,3.2768e-05,268435456,1,4,1
llama3.1_70b_decode_kv4096,layer0_o_proj,start,6.5536e-05,0.067108864,0.0,536870912,1,8,1
llama3.1_70b_decode_kv4096,layer0_o_proj,middle,0.0,0.067108864,0.0,536870912,1,8,1
llama3.1_70b_decode_kv4096,layer0_o_proj,end,0.0,0.067108864,6.5536e-05,536870912,1,8,1
llama3.1_70b_decode_kv4096,layer0_o_proj,single,6.5536e-05,0.067108864,6.5536e-05,536870912,1,8,1
llama3.1_70b_decode_kv4096,layer0_o_proj,start,8.192e-06,0.067108864,0.0,67108864,2,1,1
llama3.1_70b_decode_kv4096,layer0_o_proj,middle,0.0,0.067108864,0.0,67108864,2,1,1
llama3.1_70b_decode_kv4096,layer0_o_proj,end,0.0,0.067108864,8.192e-06,67108864,2,1,1
llama3.1_70b_decode_kv4096,layer0_o_proj,single,8.192e-06,0.067108864,8.192e-06,67108864,2,1,1
llama3.1_70b_decode_kv4096,layer0_o_proj,start,3.2768e-05,0.067108864,0.0,268435456,2,4,1
llama3.1_70b_decode_kv4096,layer0_o_proj,middle,0.0,0.067108864,0.0,268435456,2,4,1
llama3.1_70b_decode_kv4096,layer0_o_proj,end,0.0,0.067108864,3.2768e-05,268435456,2,4,1
llama3.1_70b_decode_kv4096,layer0_o_proj,single,3.2768e-05,0.067108864,3.2768e-05,268435456,2,4,1
llama3.1_70b_decode_kv4096,layer0_o_proj,start,6.5536e-05,0.067108864,0.0,536870912,2,8,1
llama3.1_70b_decode_kv4096,layer0_o_proj,middle,0.0,0.067108864,0.0,536870912,2,8,1
llama3.1_70b_decode_kv4096,layer0_o_proj,end,0.0,0.067108864,6.5536e-05,536870912,2,8,1
llama3.1_70b_decode_kv4096,layer0_o_proj,single,6.5536e-05,0.067108864,6.5536e-05,536870912,2,8,1
llama3.1_70b_decode_kv4096,layer0_q_proj,start,8.192e-06,0.067108864,0.0,67108864,1,1,1
llama3.1_70b_decode_kv4096,layer0_q_proj,middle,0.0,0.067108864,0.0,67108864,1,1,1
llama3.1_70b_decode_kv4096,layer0_q_proj,end,0.0,0.067108864,8.192e-06,67108864,1,1,1
llama3.1_70b_decode_kv4096,layer0_q_proj,single,8.192e-06,0.067108864,8.192e-06,67108864,1,1,1
llama3.1_70b_decode_kv4096,layer0_q_proj,start,3.2768e-05,0.067108864,0.0,268435456,1,4,1
llama3.1_70b_decode_kv4096,layer0_q_proj,middle,0.0,0.067108864,0.0,268435456,1,4,1
llama3.1_70b_decode_kv4096,layer0_q_proj,end,0.0,0.067108864,3.2768e-05,268435456,1,4,1
llama3.1_70b_decode_kv4096,layer0_q_proj,single,3.2768e-05,0.067108864,3.2768e-05,268435456,1,4,1
llama3.1_70b_decode_kv4096,layer0_q_proj,start,6.5536e-05,0.067108864,0.0,536870912,1,8,1
llama3.1_70b_decode_kv4096,layer0_q_proj,middle,0.0,0.067108864,0.0,536870912,1,8,1
llama3.1_70b_decode_kv4096,layer0_q_proj,end,0.0,0.067108864,6.5536e-05,536870912,1,8,1
llama3.1_70b_decode_kv4096,layer0_q_proj,single,6.5536e-05,0.067108864,6.5536e-05,536870912,1,8,1
llama3.1_70b_decode_kv4096,layer0_q_proj,start,8.192e-06,0.067108864,0.0,67108864,2,1,1
llama3.1_70b_decode_kv4096,layer0_q_proj,middle,0.0,0.067108864,0.0,67108864,2,1,1
llama3.1_70b_decode_kv4096,layer0_q_proj,end,0.0,0.067108864,8.192e-06,67108864,2,1,1
llama3.1_70b_decode_kv4096,layer0_q_proj,single,8.192e-06,0.067108864,8.192e-06,67108864,2,1,1
llama3.1_70b_decode_kv4096,layer0_q_proj,start,3.2768e-05,0.067108864,0.0,268435456,2,4,1
llama3.1_70b_decode_kv4096,layer0_q_proj,middle,0.0,0.067108864,0.0,268435456,2,4,1
llama3.1_70b_decode_kv4096,layer0_q_proj,end,0.0,0.067108864,3.2768e-05,268435456,2,4,1
llama3.1_70b_decode_kv4096,layer0_q_proj,single,3.2768e-05,0.067108864,3.2768e-05,268435456,2,4,1
llama3.1_70b_decode_kv4096,layer0_q_proj,start,6.5536e-05,0.067108864,0.0,536870912,2,8,1
llama3.1_70b_decode_kv4096,layer0_q_proj,middle,0.0,0.067108864,0.0,536870912,2,8,1
llama3.1_70b_decode_kv4096,layer0_q_proj,end,0.0,0.067108864,6.5536e-05,536870912,2,8,1
llama3.1_70b_decode_kv4096,layer0_q_proj,single,6.5536e-05,0.067108864,6.5536e-05,536870912,2,8,1
llama3.1_70b_decode_kv4096,lm_head,start,8.192e-06,1.050673152,0.0,1050673152,1,1,1
llama3.1_70b_decode_kv4096,lm_head,middle,0.0,1.050673152,0.0,1050673152,1,1,1
llama3.1_70b_decode_kv4096,lm_head,end,0.0,1.050673152,0.000128256,1050673152,1,1,1
llama3.1_70b_decode_kv4096,lm_head,single,8.192e-06,1.050673152,0.000128256,1050673152,1,1,1
llama3.1_70b_decode_kv4096,lm_head,start,3.2768e-05,1.050673152,0.0,4202692608,1,4,1
llama3.1_70b_decode_kv4096,lm_head,middle,0.0,1.050673152,0.0,4202692608,1,4,1
llama3.1_70b_decode_kv4096,lm_head,end,0.0,1.050673152,0.000513024,4202692608,1,4,1
llama3.1_70b_decode_kv4096,lm_head,single,3.2768e-05,1.050673152,0.000513024,4202692608,1,4,1
llama3.1_70b_decode_kv4096,lm_head,start,6.5536e-05,1.050673152,0.0,8405385216,1,8,1
llama3.1_70b_decode_kv4096,lm_head,middle,0.0,1.050673152,0.0,8405385216,1,8,1
llama3.1_70b_decode_kv4096,lm_head,end,0.0,1.050673152,0.001026048,8405385216,1,8,1
llama3.1_70b_decode_kv4096,lm_head,single,6.5536e-05,1.050673152,0.001026048,8405385216,1,8,1
llama3.1_70b_decode_kv4096,lm_head,start,8.192e-06,1.050673152,0.0,1050673152,2,1,1
llama3.1_70b_decode_kv4096,lm_head,middle,0.0,1.050673152,0.0,1050673152,2,1,1
llama3.1_70b_decode_kv4096,lm_head,end,0.0,1.050673152,0.000128256,1050673152,2,1,1
llama3.1_70b_decode_kv4096,lm_head,single,8.192e-06,1.050673152,0.000128256,1050673152,2,1,1
llama3.1_70b_decode_kv4096,lm_head,start,3.2768e-05,1.050673152,0.0,4202692608,2,4,1
llama3.1_70b_decode_kv4096,lm_head,middle,0.0,1.050673152,0.0,4202692608,2,4,1
llama3.1_70b_decode_kv4096,lm_head,end,0.0,1.050673152,0.000513024,4202692608,2,4,1
llama3.1_70b_decode_kv4096,lm_head,single,3.2768e-05,1.050673152,0.000513024,4202692608,2,4,1
llama3.1_70b_decode_kv4096,lm_head,start,6.5536e-05,1.050673152,0.0,8405385216,2,8,1
llama3.1_70b_decode_kv4096,lm_head,middle,0.0,1.050673152,0.0,8405385216,2,8,1
llama3.1_70b_decode_kv4096,lm_head,end,0.0,1.050673152,0.001026048,8405385216,2,8,1
llama3.1_70b_decode_kv4096,lm_head,single,6.5536e-05,1.050673152,0.001026048,8405385216,2,8,1
llama3.1_70b_decode_kv512,layer0_attn_qk,start,8.192e-06,0.004194304,0.0,4194304,1,1,1
llama3.1_70b_decode_kv512,layer0_attn_qk,middle,0.0,0.004194304,0.0,4194304,1,1,1
llama3.1_70b_decode_kv512,layer0_attn_qk,end,0.0,0.004194304,3.2768e-05,4194304,1,1,1
llama3.1_70b_decode_kv512,layer0_attn_qk,single,8.192e-06,0.004194304,3.2768e-05,4194304,1,1,1
llama3.1_70b_decode_kv512,layer0_attn_qk,start,8.192e-06,0.004194304,0.0,4194304,1,4,1
llama3.1_70b_decode_kv512,layer0_attn_qk,middle,0.0,0.004194304,0.0,4194304,1,4,1
llama3.1_70b_decode_kv512,layer0_attn_qk,end,0.0,0.004194304,3.2768e-05,4194304,1,4,1
llama3.1_70b_decode_kv512,layer0_attn_qk,single,8.192e-06,0.004194304,3.2768e-05,4194304,1,4,1
llama3.1_70b_decode_kv512,layer0_attn_qk,start,8.192e-06,0.004194304,0.0,4194304,1,8,1
llama3.1_70b_decode_kv512,layer0_attn_qk,middle,0.0,0.004194304,0.0,4194304,1,8,1
llama3.1_70b_decode_kv512,layer0_attn_qk,end,0.0,0.004194304,3.2768e-05,4194304,1,8,1
llama3.1_70b_decode_kv512,layer0_attn_qk,single,8.192e-06,0.004194304,3.2768e-05,4194304,1,8,1
llama3.1_70b_decode_kv512,layer0_attn_qk,start,4.096e-06,0.002097152,0.0,2097152,2,1,1
llama3.1_70b_decode_kv512,layer0_attn_qk,middle,0.0,0.002097152,0.0,2097152,2,1,1
llama3.1_70b_decode_kv512,layer0_attn_qk,end,0.0,0.002097152,1.6384e-05,2097152,2,1,1
llama3.1_70b_decode_kv512,layer0_attn_qk,single,4.096e-06,0.002097152,1.6384e-05,2097152,2,1,1
llama3.1_70b_decode_kv512,layer0_attn_qk,start,4.096e-06,0.002097152,0.0,2097152,2,4,1
llama3.1_70b_decode_kv512,layer0_attn_qk,middle,0.0,0.002097152,0.0,2097152,2,4,1
llama3.1_70b_decode_kv512,layer0_attn_qk,end,0.0,0.002097152,1.6384e-05,2097152,2,4,1
llama3.1_70b_decode_kv512,layer0_attn_qk,single,4.096e-06,0.002097152,1.6384e-05,2097152,2,4,1
llama3.1_70b_decode_kv512,layer0_attn_qk,start,4.096e-06,0.002097152,0.0,2097152,2,8,1
llama3.1_70b_decode_kv512,layer0_attn_qk,middle,0.0,0.002097152,0.0,2097152,2,8,1
llama3.1_70b_decode_kv512,layer0_attn_qk,end,0.0,0.002097152,1.6384e-05,2097152,2,8,1
llama3.1_70b_decode_kv512,layer0_attn_qk,single,4.096e-06,0.002097152,1.6384e-05,2097152,2,8,1
llama3.1_70b_decode_kv512,layer0_attn_v,start,3.2768e-05,0.004194304,0.0,4194304,1,1,1
llama3.1_70b_decode_kv512,layer0_attn_v,middle,0.0,0.004194304,0.0,4194304,1,1,1
llama3.1_70b_decode_kv512,layer0_attn_v,end,0.0,0.004194304,8.192e-06,4194304,1,1,1
llama3.1_70b_decode_kv512,layer0_attn_v,single,3.2768e-05,0.004194304,8.192e-06,4194304,1,1,1
llama3.1_70b_decode_kv512,layer0_attn_v,start,3.2768e-05,0.004194304,0.0,4194304,1,4,1
llama3.1_70b_decode_kv512,layer0_attn_v,middle,0.0,0.004194304,0.0,4194304,1,4,1
llama3.1_70b_decode_kv512,layer0_attn_v,end,0.0,0.004194304,8.192e-06,4194304,1,4,1
llama3.1_70b_decode_kv512,layer0_attn_v,single,3.2768e-05,0.004194304,8.192e-06,4194304,1,4,1
llama3.1_70b_decode_kv512,layer0_attn_v,start,3.2768e-05,0.004194304,0.0,4194304,1,8,1
llama3.1_70b_decode_kv512,layer0_attn_v,middle,0.0,0.004194304,0.0,4194304,1,8,1
llama3.1_70b_decode_kv512,layer0_attn_v,end,0.0,0.004194304,8.192e-06,4194304,1,8,1
llama3.1_70b_decode_kv512,layer0_attn_v,single,3.2768e-05,0.004194304,8.192e-06,4194304,1,8,1
llama3.1_70b_decode_kv512,layer0_attn_v,start,1.6384e-05,0.002097152,0.0,2097152,2,1,1
llama3.1_70b_decode_kv512,layer0_attn_v,middle,0.0,0.002097152,0.0,2097152,2,1,1
llama3.1_70b_decode_kv512,layer0_attn_v,end,0.0,0.002097152,4.096e-06,2097152,2,1,1
llama3.1_70b_decode_kv512,layer0_attn_v,single,1.6384e-05,0.002097152,4.096e-06,2097152,2,1,1
llama3.1_70b_decode_kv512,layer0_attn_v,start,1.6384e-05,0.002097152,0.0,2097152,2,4,1
llama3.1_70b_decode_kv512,layer0_attn_v,middle,0.0,0.002097152,0.0,2097152,2,4,1
llama3.1_70b_decode_kv512,layer0_attn_v,end,0.0,0.002097152,4.096e-06,2097152,2,4,1
llama3.1_70b_decode_kv512,layer0_attn_v,single,1.6384e-05,0.002097152,4.096e-06,2097152,2,4,1
llama3.1_70b_decode_kv512,layer0_attn_v,start,1.6384e-05,0.002097152,0.0,2097152,2,8,1
llama3.1_70b_decode_kv512,layer0_attn_v,middle,0.0,0.002097152,0.0,2097152,2,8,1
llama3.1_70b_decode_kv512,layer0_attn_v,end,0.0,0.002097152,4.096e-06,2097152,2,8,1
llama3.1_70b_decode_kv512,layer0_attn_v,single,1.6384e-05,0.002097152,4.096e-06,2097152,2,8,1
llama3.1_70b_decode_kv512,layer0_down_proj,start,2.8672e-05,0.234881024,0.0,234881024,1,1,1
llama3.1_70b_decode_kv512,layer0_down_proj,middle,0.0,0.234881024,0.0,234881024,1,1,1
llama3.1_70b_decode_kv512,layer0_down_proj,end,0.0,0.234881024,8.192e-06,234881024,1,1,1
llama3.1_70b_decode_kv512,layer0_down_proj,single,2.8672e-05,0.234881024,8.192e-06,234881024,1,1,1
llama3.1_70b_decode_kv512,layer0_down_proj,start,0.000114688,0.234881024,0.0,939524096,1,4,1
llama3.1_70b_decode_kv512,layer0_down_proj,middle,0.0,0.234881024,0.0,939524096,1,4,1
llama3.1_70b_decode_kv512,layer0_down_proj,end,0.0,0.234881024,3.2768e-05,939524096,1,4,1
llama3.1_70b_decode_kv512,layer0_down_proj,single,0.000114688,0.234881024,3.2768e-05,939524096,1,4,1
llama3.1_70b_decode_kv512,layer0_down_proj,start,0.000229376,0.234881024,0.0,1879048192,1,8,1
llama3.1_70b_decode_kv512,layer0_down_proj,middle,0.0,0.234881024,0.0,1879048192,1,8,1
llama3.1_70b_decode_kv512,layer0_down_proj,end,0.0,0.234881024,6.5536e-05,1879048192,1,8,1
llama3.1_70b_decode_kv512,layer0_down_proj,single,0.000229376,0.234881024,6.5536e-05,1879048192,1,8,1
llama3.1_70b_decode_kv512,layer0_down_proj,start,2.8672e-05,0.234881024,0.0,234881024,2,1,1
llama3.1_70b_decode_kv512,layer0_down_proj,middle,0.0,0.234881024,0.0,234881024,2,1,1
llama3.1_70b_decode_kv512,layer0_down_proj,end,0.0,0.234881024,8.192e-06,234881024,2,1,1
llama3.1_70b_decode_kv512,layer0_down_proj,single,2.8672e-05,0.234881024,8.192e-06,234881024,2,1,1
llama3.1_70b_decode_kv512,layer0_down_proj,start,0.000114688,0.234881024,0.0,939524096,2,4,1
llama3.1_70b_decode_kv512,layer0_down_proj,middle,0.0,0.234881024,0.0,939524096,2,4,1
llama3.1_70b_decode_kv512,layer0_down_proj,end,0.0,0.234881024,3.2768e-05,939524096,2,4,1
llama3.1_70b_decode_kv512,layer0_down_proj,single,0.000114688,0.234881024,3.2768e-05,939524096,2,4,1
llama3.1_70b_decode_kv512,layer0_down_proj,start,0.000229376,0.234881024,0.0,1879048192,2,8,1
llama3.1_70b_decode_kv512,layer0_down_proj,middle,0.0,0.234881024,0.0,1879048192,2,8,1
llama3.1_70b_decode_kv512,layer0_down_proj,end,0.0,0.234881024,6.5536e-05,1879048192,2,8,1
llama3.1_70b_decode_kv512,layer0_down_proj,single,0.000229376,0.234881024,6.5536e-05,1879048192,2,8,1
llama3.1_70b_decode_kv512,layer0_gate_proj,start,8.192e-06,0.234881024,0.0,234881024,1,1,1
llama3.1_70b_decode_kv512,layer0_gate_proj,middle,0.0,0.234881024,0.0,234881024,1,1,1
llama3.1_70b_decode_kv512,layer0_gate_proj,end,0.0,0.234881024,2.8672e-05,234881024,1,1,1
llama3.1_70b_decode_kv512,layer0_gate_proj,single,8.192e-06,0.234881024,2.8672e-05,234881024,1,1,1
llama3.1_70b_decode_kv512,layer0_gate_proj,start,3.2768e-05,0.234881024,0.0,939524096,1,4,1
llama3.1_70b_decode_kv512,layer0_gate_proj,middle,0.0,0.234881024,0.0,939524096,1,4,1
llama3.1_70b_decode_kv512,layer0_gate_proj,end,0.0,0.234881024,0.000114688,939524096,1,4,1
llama3.1_70b_decode_kv512,layer0_gate_proj,single,3.2768e-05,0.234881024,0.000114688,939524096,1,4,1
llama3.1_70b_decode_kv512,layer0_gate_proj,start,6.5536e-05,0.234881024,0.0,1879048192,1,8,1
llama3.1_70b_decode_kv512,layer0_gate_proj,middle,0.0,0.234881024,0.0,1879048192,1,8,1
llama3.1_70b_decode_kv512,layer0_gate_proj,end,0.0,0.234881024,0.000229376,1879048192,1,8,1
llama3.1_70b_decode_kv512,layer0_gate_proj,single,6.5536e-05,0.234881024,0.000229376,1879048192,1,8,1
llama3.1_70b_decode_kv512,layer0_gate_proj,start,8.192e-06,0.234881024,0.0,234881024,2,1,1
llama3.1_70b_decode_kv512,layer0_gate_proj,middle,0.0,0.234881024,0.0,234881024,2,1,1
llama3.1_70b_decode_kv512,layer0_gate_proj,end,0.0,0.234881024,2.8672e-05,234881024,2,1,1
llama3.1_70b_decode_kv512,layer0_gate_proj,single,8.192e-06,0.234881024,2.8672e-05,234881024,2,1,1
llama3.1_70b_decode_kv512,layer0_gate_proj,start,3.2768e-05,0.234881024,0.0,939524096,2,4,1
llama3.1_70b_decode_kv512,layer0_gate_proj,middle,0.0,0.234881024,0.0,939524096,2,4,1
llama3.1_70b_decode_kv512,layer0_gate_proj,end,0.0,0.234881024,0.000114688,939524096,2,4,1
llama3.1_70b_decode_kv512,layer0_gate_proj,single,3.2768e-05,0.234881024,0.000114688,939524096,2,4,1
llama3.1_70b_decode_kv512,layer0_gate_proj,start,6.5536e-05,0.234881024,0.0,1879048192,2,8,1
llama3.1_70b_decode_kv512,layer0_gate_proj,middle,0.0,0.234881024,0.0,1879048192,2,8,1
llama3.1_70b_decode_kv512,layer0_gate_proj,end,0.0,0.234881024,0.000229376,1879048192,2,8,1
llama3.1_70b_decode_kv512,layer0_gate_proj,single,6.5536e-05,0.234881024,0.000229376,1879048192,2,8,1
llama3.1_70b_decode_kv512,layer0_k_proj,start,8.192e-06,0.008388608,0.0,8388608,1,1,1
llama3.1_70b_decode_kv512,layer0_k_proj,middle,0.0,0.008388608,0.0,8388608,1,1,1
llama3.1_70b_decode_kv512,layer0_k_proj,end,0.0,0.008388608,1.024e-06,8388608,1,1,1
llama3.1_70b_decode_kv512,layer0_k_proj,single,8.192e-06,0.008388608,1.024e-06,8388608,1,1,1
llama3.1_70b_decode_kv512,layer0_k_proj,start,3.2768e-05,0.008388608,0.0,33554432,1,4,1
llama3.1_70b_decode_kv512,layer0_k_proj,middle,0.0,0.008388608,0.0,33554432,1,4,1
llama3.1_70b_decode_kv512,layer0_k_proj,end,0.0,0.008388608,4.096e-06,33554432,1,4,1
llama3.1_70b_decode_kv512,layer0_k_proj,single,3.2768e-05,0.008388608,4.096e-06,33554432,1,4,1
llama3.1_70b_decode_kv512,layer0_k_proj,start,6.5536e-05,0.008388608,0.0,67108864,1,8,1
llama3.1_70b_decode_kv512,layer0_k_proj,middle,0.0,0.008388608,0.0,67108864,1,8,1
llama3.1_70b_decode_kv512,layer0_k_proj,end,0.0,0.008388608,8.192e-06,67108864,1,8,1
llama3.1_70b_decode_kv512,layer0_k_proj,single,6.5536e-05,0.008388608,8.192e-06,67108864,1,8,1
llama3.1_70b_decode_kv512,layer0_k_proj,start,8.192e-06,0.008388608,0.0,8388608,2,1,1
llama3.1_70b_decode_kv512,layer0_k_proj,middle,0.0,0.008388608,0.0,8388608,2,1,1
llama3.1_70b_decode_kv512,layer0_k_proj,end,0.0,0.008388608,1.024e-06,8388608,2,1,1
llama3.1_70b_decode_kv512,layer0_k_proj,single,8.192e-06,0.008388608,1.024e-06,8388608,2,1,1
llama3.1_70b_decode_kv512,layer0_k_proj,start,3.2768e-05,0.008388608,0.0,33554432,2,4,1
llama3.1_70b_decode_kv512,layer0_k_proj,middle,0.0,0.008388608,0.0,33554432,2,4,1
llama3.1_70b_decode_kv512,layer0_k_proj,end,0.0,0.008388608,4.096e-06,33554432,2,4,1
llama3.1_70b_decode_kv512,layer0_k_proj,single,3.2768e-05,0.008388608,4.096e-06,33554432,2,4,1
llama3.1_70b_decode_kv512,layer0_k_proj,start,6.5536e-05,0.008388608,0.0,67108864,2,8,1
llama3.1_70b_decode_kv512,layer0_k_proj,middle,0.0,0.008388608,0.0,67108864,2,8,1
llama3.1_70b_decode_kv512,layer0_k_proj,end,0.0,0.008388608,8.192e-06,67108864,2,8,1
llama3.1_70b_decode_kv512,layer0_k_proj,single,6.5536e-05,0.008388608,8.192e-06,67108864,2,8,1
llama3.1_70b_decode_kv512,layer0_o_proj,start,8.192e-06,0.067108864,0.0,67108864,1,1,1
llama3.1_70b_decode_kv512,layer0_o_proj,middle,0.0,0.067108864,0.0,67108864,1,1,1
llama3.1_70b_decode_kv512,layer0_o_proj,end,0.0,0.067108864,8.192e-06,67108864,1,1,1
llama3.1_70b_decode_kv512,layer0_o_proj,single,8.192e-06,0.067108864,8.192e-06,67108864,1,1,1
llama3.1_70b_decode_kv512,layer0_o_proj,start,3.2768e-05,0.067108864,0.0,268435456,1,4,1
llama3.1_70b_decode_kv512,layer0_o_proj,middle,0.0,0.067108864,0.0,268435456,1,4,1
llama3.1_70b_decode_kv512,layer0_o_proj,end,0.0,0.067108864,3.2768e-05,268435456,1,4,1
llama3.1_70b_decode_kv512,layer0_o_proj,single,3.2768e-05,0.067108864,3.2768e-05,268435456,1,4,1
