eval,value,best_value,eval_time
1,0.002005990299505318,0.002005990299505318,9.495433046720496
2,0.004993514133110222,0.002005990299505318,9.495433046720496
3,0.002398232374432519,0.002005990299505318,9.495433046720496
4,0.013008838868576043,0.002005990299505318,9.495433046720496
5,0.009024375027102587,0.002005990299505318,9.495433046720496
6,0.0030052306667206585,0.002005990299505318,9.495433046720496
7,0.002861693784747119,0.002005990299505318,9.495433046720496
8,0.00413517315832145,0.002005990299505318,9.495433046720496
9,0.004347303779244204,0.002005990299505318,9.495433046720496
10,0.00336658023188011,0.002005990299505318,9.495433046720496
11,0.010920934713881615,0.002005990299505318,9.495433046720496
12,0.008085232013326,0.002005990299505318,9.495433046720496
13,0.004084991348315847,0.002005990299505318,9.495433046720496
14,inf,0.002005990299505318,9.495433046720496
15,0.004260830214473111,0.002005990299505318,9.495433046720496
16,0.0040814107701800184,0.002005990299505318,9.495433046720496
17,0.004057451533731881,0.002005990299505318,9.495433046720496
18,inf,0.002005990299505318,9.495433046720496
19,0.003920059619860821,0.002005990299505318,9.495433046720496
20,0.0026145162448106257,0.002005990299505318,9.495433046720496
21,0.0036378240973334156,0.002005990299505318,9.495433046720496
22,inf,0.002005990299505318,9.495433046720496
23,inf,0.002005990299505318,9.495433046720496
24,inf,0.002005990299505318,9.495433046720496
25,0.008362673652407553,0.002005990299505318,9.495433046720496
26,0.006931374153925389,0.002005990299505318,9.495433046720496
27,0.011895419455737223,0.002005990299505318,9.495433046720496
28,0.0037006359537105284,0.002005990299505318,9.495433046720496
29,inf,0.002005990299505318,9.495433046720496
30,0.0036371222976656035,0.002005990299505318,9.495433046720496
31,inf,0.002005990299505318,9.495433046720496
32,inf,0.002005990299505318,9.495433046720496
33,0.0037790466301208725,0.002005990299505318,9.495433046720496
34,0.0040353430392662095,0.002005990299505318,9.495433046720496
35,0.008051977202366643,0.002005990299505318,9.495433046720496
36,0.003916948112319615,0.002005990299505318,9.495433046720496
37,0.011900768211028666,0.002005990299505318,9.495433046720496
38,0.0040142319814839835,0.002005990299505318,9.495433046720496
39,0.003916289757304533,0.002005990299505318,9.495433046720496
40,inf,0.002005990299505318,9.495433046720496
41,inf,0.002005990299505318,9.495433046720496
42,inf,0.002005990299505318,9.495433046720496
43,inf,0.002005990299505318,9.495433046720496
44,0.003917781548218318,0.002005990299505318,9.495433046720496
45,inf,0.002005990299505318,9.495433046720496
46,0.00808113794680619,0.002005990299505318,9.495433046720496
47,0.003918113414252919,0.002005990299505318,9.495433046720496
48,0.008090279812039643,0.002005990299505318,9.495433046720496
49,0.007222345774568145,0.002005990299505318,9.495433046720496
50,inf,0.002005990299505318,9.495433046720496
51,0.0036383130616951366,0.002005990299505318,9.495433046720496
52,0.0037799054979032578,0.002005990299505318,9.495433046720496
53,inf,0.002005990299505318,9.495433046720496
54,0.0027855159585820134,0.002005990299505318,9.495433046720496
55,0.0034616928428938334,0.002005990299505318,9.495433046720496
56,inf,0.002005990299505318,9.495433046720496
57,inf,0.002005990299505318,9.495433046720496
58,0.0075005509289477156,0.002005990299505318,9.495433046720496
59,0.003917699769555415,0.002005990299505318,9.495433046720496
60,0.0034567102132879,0.002005990299505318,9.495433046720496
61,0.003713815035077545,0.002005990299505318,9.495433046720496
62,0.011899502957882228,0.002005990299505318,9.495433046720496
63,inf,0.002005990299505318,9.495433046720496
64,0.004236678029251564,0.002005990299505318,9.495433046720496
65,inf,0.002005990299505318,9.495433046720496
66,0.007004839039775284,0.002005990299505318,9.495433046720496
67,0.0037137027085701385,0.002005990299505318,9.495433046720496
68,0.003638267570226331,0.002005990299505318,9.495433046720496
69,0.004052354556842675,0.002005990299505318,9.495433046720496
70,0.0039180506446916995,0.002005990299505318,9.495433046720496
71,0.0040606822367668036,0.002005990299505318,9.495433046720496
72,0.004399378443723871,0.002005990299505318,9.495433046720496
73,0.011631092039856565,0.002005990299505318,9.495433046720496
74,0.0040142319814839835,0.002005990299505318,9.495433046720496
75,inf,0.002005990299505318,9.495433046720496
76,inf,0.002005990299505318,9.495433046720496
77,inf,0.002005990299505318,9.495433046720496
78,0.0043918152259361885,0.002005990299505318,9.495433046720496
79,0.004023459023693781,0.002005990299505318,9.495433046720496
80,0.00401595048642152,0.002005990299505318,9.495433046720496
81,inf,0.002005990299505318,9.495433046720496
82,inf,0.002005990299505318,9.495433046720496
83,inf,0.002005990299505318,9.495433046720496
84,0.004014835032239709,0.002005990299505318,9.495433046720496
85,0.003574062784957933,0.002005990299505318,9.495433046720496
86,0.0035794445621453127,0.002005990299505318,9.495433046720496
87,0.0040184705116474055,0.002005990299505318,9.495433046720496
88,inf,0.002005990299505318,9.495433046720496
89,0.0036093860695946374,0.002005990299505318,9.495433046720496
90,0.0039175268818874755,0.002005990299505318,9.495433046720496
91,0.004500632359794202,0.002005990299505318,9.495433046720496
92,inf,0.002005990299505318,9.495433046720496
93,inf,0.002005990299505318,9.495433046720496
94,inf,0.002005990299505318,9.495433046720496
95,0.0043918152259361885,0.002005990299505318,9.495433046720496
96,inf,0.002005990299505318,9.495433046720496
97,0.004014460628287137,0.002005990299505318,9.495433046720496
98,0.005526680244197035,0.002005990299505318,9.495433046720496
99,inf,0.002005990299505318,9.495433046720496
100,inf,0.002005990299505318,9.495433046720496
101,0.006202946181684052,0.002005990299505318,9.495433046720496
102,0.010287791493145371,0.002005990299505318,9.495433046720496
