eval,value,best_value,eval_time
1,7.5279016780072895e-06,7.5279016780072895e-06,14.014108092509655
2,1.2566494189181242e-05,7.5279016780072895e-06,14.014108092509655
3,1.6247925695493395e-05,7.5279016780072895e-06,14.014108092509655
4,1.442294940430401e-05,7.5279016780072895e-06,14.014108092509655
5,9.977249317420561e-06,7.5279016780072895e-06,14.014108092509655
6,1.3095781052437969e-05,7.5279016780072895e-06,14.014108092509655
7,1.4260620721383e-05,7.5279016780072895e-06,14.014108092509655
8,1.2125585937470032e-05,7.5279016780072895e-06,14.014108092509655
9,1.4371471002475718e-05,7.5279016780072895e-06,14.014108092509655
10,1.8562785168859037e-05,7.5279016780072895e-06,14.014108092509655
11,2.0204438405661236e-05,7.5279016780072895e-06,14.014108092509655
12,3.5306368937475856e-05,7.5279016780072895e-06,14.014108092509655
13,1.7638520747120595e-05,7.5279016780072895e-06,14.014108092509655
14,1.5252473211352182e-05,7.5279016780072895e-06,14.014108092509655
15,1.4676142184828664e-05,7.5279016780072895e-06,14.014108092509655
16,1.9724361993837076e-05,7.5279016780072895e-06,14.014108092509655
17,2.0492322530418456e-05,7.5279016780072895e-06,14.014108092509655
18,3.436436487397968e-05,7.5279016780072895e-06,14.014108092509655
19,1.728895858610134e-05,7.5279016780072895e-06,14.014108092509655
20,1.8591638438895533e-05,7.5279016780072895e-06,14.014108092509655
21,1.701081279359139e-05,7.5279016780072895e-06,14.014108092509655
22,2.093565286602456e-05,7.5279016780072895e-06,14.014108092509655
23,1.3091766583873486e-05,7.5279016780072895e-06,14.014108092509655
24,3.347497536036231e-05,7.5279016780072895e-06,14.014108092509655
25,3.436436487397968e-05,7.5279016780072895e-06,14.014108092509655
26,1.9202270266900846e-05,7.5279016780072895e-06,14.014108092509655
27,2.6192687471709116e-05,7.5279016780072895e-06,14.014108092509655
28,1.3102927518747776e-05,7.5279016780072895e-06,14.014108092509655
29,3.4364773006503166e-05,7.5279016780072895e-06,14.014108092509655
30,1.3342215553616122e-05,7.5279016780072895e-06,14.014108092509655
31,1.2385384648658063e-05,7.5279016780072895e-06,14.014108092509655
32,1.3417548437672315e-05,7.5279016780072895e-06,14.014108092509655
33,1.2385311183162996e-05,7.5279016780072895e-06,14.014108092509655
