eval,value,best_value,eval_time
1,6.87851691647217e-06,6.87851691647217e-06,2.632767795117572
2,6.87851691647217e-06,6.87851691647217e-06,2.632767795117572
3,6.8771237005581445e-06,6.8771237005581445e-06,2.632767795117572
4,6.87851691647217e-06,6.8771237005581445e-06,2.632767795117572
5,6.856100474724233e-06,6.856100474724233e-06,2.632767795117572
6,6.878515581841763e-06,6.856100474724233e-06,2.632767795117572
7,6.87851691647217e-06,6.856100474724233e-06,2.632767795117572
8,6.828832441146392e-06,6.828832441146392e-06,2.632767795117572
9,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
10,6.872743406859168e-06,6.828832441146392e-06,2.632767795117572
11,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
12,6.878469312288879e-06,6.828832441146392e-06,2.632767795117572
13,6.844251067825287e-06,6.828832441146392e-06,2.632767795117572
14,6.856100474724233e-06,6.828832441146392e-06,2.632767795117572
15,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
16,6.878474269596372e-06,6.828832441146392e-06,2.632767795117572
17,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
18,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
19,6.871725030022873e-06,6.828832441146392e-06,2.632767795117572
20,6.87360328986723e-06,6.828832441146392e-06,2.632767795117572
21,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
22,6.857633554422779e-06,6.828832441146392e-06,2.632767795117572
23,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
24,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
25,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
26,6.836583279565832e-06,6.828832441146392e-06,2.632767795117572
27,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
28,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
29,6.832970546666175e-06,6.828832441146392e-06,2.632767795117572
30,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
31,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
32,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
33,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
34,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
35,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
36,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
37,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
38,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
39,6.832970546666175e-06,6.828832441146392e-06,2.632767795117572
40,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
41,6.8606313216498916e-06,6.828832441146392e-06,2.632767795117572
42,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
43,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
44,6.878495593426352e-06,6.828832441146392e-06,2.632767795117572
45,6.878495593426352e-06,6.828832441146392e-06,2.632767795117572
46,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
47,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
48,6.872743406859168e-06,6.828832441146392e-06,2.632767795117572
49,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
50,6.87851691647217e-06,6.828832441146392e-06,2.632767795117572
