eval,value,best_value,eval_time
1,0.001756172220140332,0.001756172220140332,1.6295018382025883
2,0.0021058889053258466,0.001756172220140332,1.6295018382025883
3,0.001756172220140332,0.001756172220140332,1.6295018382025883
4,0.007214789666119718,0.001756172220140332,1.6295018382025883
5,0.0017942387818314664,0.001756172220140332,1.6295018382025883
6,0.0031344581664726266,0.001756172220140332,1.6295018382025883
7,0.0022384875214762415,0.001756172220140332,1.6295018382025883
8,0.0030159595870684766,0.001756172220140332,1.6295018382025883
9,0.0021939224212143686,0.001756172220140332,1.6295018382025883
10,0.006369664654879135,0.001756172220140332,1.6295018382025883
11,0.0032529795692047285,0.001756172220140332,1.6295018382025883
12,0.008271597012870557,0.001756172220140332,1.6295018382025883
13,0.00807303117214696,0.001756172220140332,1.6295018382025883
14,0.004857505740215032,0.001756172220140332,1.6295018382025883
15,0.0028841781653356955,0.001756172220140332,1.6295018382025883
16,0.004095952734702887,0.001756172220140332,1.6295018382025883
17,0.014557254698231914,0.001756172220140332,1.6295018382025883
18,0.008729969087107546,0.001756172220140332,1.6295018382025883
19,0.007068126616436195,0.001756172220140332,1.6295018382025883
20,0.0026348178987754644,0.001756172220140332,1.6295018382025883
21,0.010237442560705528,0.001756172220140332,1.6295018382025883
22,0.003517008189517494,0.001756172220140332,1.6295018382025883
23,0.007958142320061925,0.001756172220140332,1.6295018382025883
24,0.009478054944533902,0.001756172220140332,1.6295018382025883
25,0.0023025624328096793,0.001756172220140332,1.6295018382025883
26,0.007348238199800497,0.001756172220140332,1.6295018382025883
27,0.003688321688533459,0.001756172220140332,1.6295018382025883
28,0.0052918077475061324,0.001756172220140332,1.6295018382025883
29,0.0020960978317073505,0.001756172220140332,1.6295018382025883
30,0.0023246754890441737,0.001756172220140332,1.6295018382025883
31,0.02071808215052402,0.001756172220140332,1.6295018382025883
32,0.002132662498399198,0.001756172220140332,1.6295018382025883
33,0.002765092368603317,0.001756172220140332,1.6295018382025883
34,0.004396155358269439,0.001756172220140332,1.6295018382025883
35,0.0025319191424951763,0.001756172220140332,1.6295018382025883
