eval,value,best_value,eval_time
1,0.036646365135930774,0.036646365135930774,1.3223577547101304
2,0.04135045951726631,0.036646365135930774,1.3223577547101304
3,0.03789276195049394,0.036646365135930774,1.3223577547101304
4,0.03764753428074604,0.036646365135930774,1.3223577547101304
5,0.07564033341686642,0.036646365135930774,1.3223577547101304
6,0.04225345952744634,0.036646365135930774,1.3223577547101304
7,0.0500921120576507,0.036646365135930774,1.3223577547101304
8,0.04283071180853899,0.036646365135930774,1.3223577547101304
9,0.037465197091839014,0.036646365135930774,1.3223577547101304
10,0.04723439893208596,0.036646365135930774,1.3223577547101304
11,0.046479087832487054,0.036646365135930774,1.3223577547101304
12,0.046649504925253785,0.036646365135930774,1.3223577547101304
13,0.06554524648472762,0.036646365135930774,1.3223577547101304
14,0.07371253258516372,0.036646365135930774,1.3223577547101304
15,0.06783776945390636,0.036646365135930774,1.3223577547101304
16,0.08958810244954492,0.036646365135930774,1.3223577547101304
17,0.055837693457562905,0.036646365135930774,1.3223577547101304
18,0.06615638623355348,0.036646365135930774,1.3223577547101304
19,0.05304532834701899,0.036646365135930774,1.3223577547101304
20,0.09189743186591763,0.036646365135930774,1.3223577547101304
21,0.08591775025819805,0.036646365135930774,1.3223577547101304
22,0.11531675383739338,0.036646365135930774,1.3223577547101304
23,0.04814271656583582,0.036646365135930774,1.3223577547101304
24,0.038201079704825044,0.036646365135930774,1.3223577547101304
25,0.08969779933806446,0.036646365135930774,1.3223577547101304
26,0.04494753467115647,0.036646365135930774,1.3223577547101304
27,0.0810572401630956,0.036646365135930774,1.3223577547101304
28,0.06080772382327884,0.036646365135930774,1.3223577547101304
29,0.050287183415154,0.036646365135930774,1.3223577547101304
30,0.042348908264790666,0.036646365135930774,1.3223577547101304
31,0.06101488889359154,0.036646365135930774,1.3223577547101304
32,0.06468366778178014,0.036646365135930774,1.3223577547101304
33,0.05571483152135225,0.036646365135930774,1.3223577547101304
34,0.04082281540477709,0.036646365135930774,1.3223577547101304
35,0.0417159001337664,0.036646365135930774,1.3223577547101304
36,0.06697030113754644,0.036646365135930774,1.3223577547101304
37,0.08089850186947767,0.036646365135930774,1.3223577547101304
38,0.07715671889967521,0.036646365135930774,1.3223577547101304
39,0.03865759759966764,0.036646365135930774,1.3223577547101304
40,0.052761722083454914,0.036646365135930774,1.3223577547101304
41,0.05395622468047913,0.036646365135930774,1.3223577547101304
42,0.05354846583270408,0.036646365135930774,1.3223577547101304
43,0.06105341461036014,0.036646365135930774,1.3223577547101304
44,0.0458086487464327,0.036646365135930774,1.3223577547101304
45,0.05360141799497314,0.036646365135930774,1.3223577547101304
46,0.05274665694806197,0.036646365135930774,1.3223577547101304
47,0.0458651390130013,0.036646365135930774,1.3223577547101304
48,0.040968930642921,0.036646365135930774,1.3223577547101304
49,0.06492177723739317,0.036646365135930774,1.3223577547101304
50,0.1116620487131449,0.036646365135930774,1.3223577547101304
51,0.04130030615501816,0.036646365135930774,1.3223577547101304
52,0.04446738249108648,0.036646365135930774,1.3223577547101304
53,0.07635417081615269,0.036646365135930774,1.3223577547101304
54,0.04410781528717514,0.036646365135930774,1.3223577547101304
55,0.044125960945934434,0.036646365135930774,1.3223577547101304
56,0.0680336875562973,0.036646365135930774,1.3223577547101304
57,0.053483072191164244,0.036646365135930774,1.3223577547101304
58,0.052193539715873274,0.036646365135930774,1.3223577547101304
59,0.0556685041155754,0.036646365135930774,1.3223577547101304
60,0.049585739848476064,0.036646365135930774,1.3223577547101304
61,0.06679313169327313,0.036646365135930774,1.3223577547101304
62,0.039427889950829756,0.036646365135930774,1.3223577547101304
63,0.052312661504040674,0.036646365135930774,1.3223577547101304
64,0.05067217519823962,0.036646365135930774,1.3223577547101304
65,0.047715988007360446,0.036646365135930774,1.3223577547101304
66,0.04083716279181439,0.036646365135930774,1.3223577547101304
67,0.0803181042862734,0.036646365135930774,1.3223577547101304
68,0.04888829207361429,0.036646365135930774,1.3223577547101304
69,0.05095717095717009,0.036646365135930774,1.3223577547101304
70,0.05333260656939127,0.036646365135930774,1.3223577547101304
71,0.04150971758573534,0.036646365135930774,1.3223577547101304
72,0.06346866878318455,0.036646365135930774,1.3223577547101304
73,0.046136431336537095,0.036646365135930774,1.3223577547101304
74,0.04474789431656338,0.036646365135930774,1.3223577547101304
75,0.049728177979681196,0.036646365135930774,1.3223577547101304
76,0.06105011335519838,0.036646365135930774,1.3223577547101304
77,0.051755808157324244,0.036646365135930774,1.3223577547101304
78,0.039167363823508806,0.036646365135930774,1.3223577547101304
79,0.08247467461115972,0.036646365135930774,1.3223577547101304
80,0.039183464556481466,0.036646365135930774,1.3223577547101304
81,0.044937050132672435,0.036646365135930774,1.3223577547101304
82,0.055627232798510555,0.036646365135930774,1.3223577547101304
83,0.043040226915423856,0.036646365135930774,1.3223577547101304
84,0.04551026379883939,0.036646365135930774,1.3223577547101304
85,0.05488393733751972,0.036646365135930774,1.3223577547101304
86,0.0671811735427671,0.036646365135930774,1.3223577547101304
87,0.07485122238995716,0.036646365135930774,1.3223577547101304
88,0.05187070615790154,0.036646365135930774,1.3223577547101304
89,0.08035894564648197,0.036646365135930774,1.3223577547101304
90,0.051059213126473685,0.036646365135930774,1.3223577547101304
91,0.047525980670075726,0.036646365135930774,1.3223577547101304
92,0.053591226528527436,0.036646365135930774,1.3223577547101304
93,0.09745245304933131,0.036646365135930774,1.3223577547101304
94,0.06386281164840359,0.036646365135930774,1.3223577547101304
95,0.06772269201123755,0.036646365135930774,1.3223577547101304
96,0.0661948596584637,0.036646365135930774,1.3223577547101304
97,0.040755034500366896,0.036646365135930774,1.3223577547101304
98,0.044932722467177784,0.036646365135930774,1.3223577547101304
99,0.06532438710484981,0.036646365135930774,1.3223577547101304
100,0.060512151855138675,0.036646365135930774,1.3223577547101304
101,0.03709352604599803,0.036646365135930774,1.3223577547101304
102,0.03817670969907298,0.036646365135930774,1.3223577547101304
103,0.03657922429938447,0.03657922429938447,1.3223577547101304
104,0.035953098264168364,0.035953098264168364,1.3223577547101304
105,0.03709352604599803,0.035953098264168364,1.3223577547101304
106,0.03799692214333644,0.035953098264168364,1.3223577547101304
107,0.036055856297491966,0.035953098264168364,1.3223577547101304
108,0.038201079704825044,0.035953098264168364,1.3223577547101304
109,0.03817670969907298,0.035953098264168364,1.3223577547101304
110,0.03854859379157048,0.035953098264168364,1.3223577547101304
111,0.03789276195049394,0.035953098264168364,1.3223577547101304
112,0.03789276195049394,0.035953098264168364,1.3223577547101304
113,0.038201079704825044,0.035953098264168364,1.3223577547101304
114,0.03642580898135452,0.035953098264168364,1.3223577547101304
115,0.037805275271637996,0.035953098264168364,1.3223577547101304
116,0.03781073481508947,0.035953098264168364,1.3223577547101304
117,0.03793060222201904,0.035953098264168364,1.3223577547101304
118,0.037473166947691455,0.035953098264168364,1.3223577547101304
119,0.037257306737801636,0.035953098264168364,1.3223577547101304
120,0.03744731490091061,0.035953098264168364,1.3223577547101304
121,0.038376473265478925,0.035953098264168364,1.3223577547101304
122,0.036438734931645136,0.035953098264168364,1.3223577547101304
123,0.03782808725600075,0.035953098264168364,1.3223577547101304
124,0.03914410204386032,0.035953098264168364,1.3223577547101304
125,0.037465197091839014,0.035953098264168364,1.3223577547101304
126,0.039927002048217544,0.035953098264168364,1.3223577547101304
127,0.03815902765006549,0.035953098264168364,1.3223577547101304
128,0.03780694258570182,0.035953098264168364,1.3223577547101304
129,0.038201079704825044,0.035953098264168364,1.3223577547101304
130,0.038767034701792616,0.035953098264168364,1.3223577547101304
131,0.03846073774128671,0.035953098264168364,1.3223577547101304
132,0.03778738455472184,0.035953098264168364,1.3223577547101304
133,0.03935733400274357,0.035953098264168364,1.3223577547101304
134,0.03719162260263105,0.035953098264168364,1.3223577547101304
135,0.03939048328724473,0.035953098264168364,1.3223577547101304
136,0.037767564384241906,0.035953098264168364,1.3223577547101304
137,0.038375813494597254,0.035953098264168364,1.3223577547101304
138,0.0370504971436883,0.035953098264168364,1.3223577547101304
139,0.03605023509695672,0.035953098264168364,1.3223577547101304
140,0.03807829574326024,0.035953098264168364,1.3223577547101304
141,0.037282896659152916,0.035953098264168364,1.3223577547101304
142,0.03627408330302577,0.035953098264168364,1.3223577547101304
143,0.037805302168498305,0.035953098264168364,1.3223577547101304
144,0.04234598413287864,0.035953098264168364,1.3223577547101304
145,0.037243466242951176,0.035953098264168364,1.3223577547101304
146,0.037469373847457604,0.035953098264168364,1.3223577547101304
147,0.03830365267867365,0.035953098264168364,1.3223577547101304
148,0.03796588140045603,0.035953098264168364,1.3223577547101304
149,0.039049401569627995,0.035953098264168364,1.3223577547101304
150,0.03793814209139847,0.035953098264168364,1.3223577547101304
151,0.036055856297491966,0.035953098264168364,1.3223577547101304
152,0.036055856297491966,0.035953098264168364,1.3223577547101304
153,0.035960954192475206,0.035953098264168364,1.3223577547101304
154,0.03625265352184657,0.035953098264168364,1.3223577547101304
155,0.03630195290397549,0.035953098264168364,1.3223577547101304
156,0.036438734931645136,0.035953098264168364,1.3223577547101304
