metric,objective,cost_aware,config,network,category,value
Energy,energy,False,w/o Near-bank PIM,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,0.015436234194030316
Energy,energy,False,w/o Near-bank PIM,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.08799421125985955
Energy,energy,False,w/o Near-bank PIM,mobilenet_v3_small_b1_seq1,cnn,4.896642643368916e-05
Energy,energy,False,w/o Near-bank PIM,mobilenet_v3_small_b8_seq1,cnn,0.00037465701495849703
Energy,energy,False,w/o Near-bank PIM,replknet31b_b1_seq1,cnn,0.0027206970617051503
Energy,energy,False,w/o Near-bank PIM,replknet31b_b8_seq1,cnn,0.020354624167141525
Energy x Cost,energy,True,Full Fengshui,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,22.426286271885214
Energy x Cost,energy,True,Full Fengshui,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,254.8135301435899
Energy x Cost,energy,True,Full Fengshui,llama3.1_8b_decode_kv1024_b1_seq1,decode,0.22632028152808542
Energy x Cost,energy,True,Full Fengshui,llama3.1_8b_decode_kv1024_b8_seq1,decode,4.313010861304696
Energy x Cost,energy,True,Full Fengshui,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,90.04913448487869
Energy x Cost,energy,True,Full Fengshui,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,931.1284166012744
Energy x Cost,energy,True,Full Fengshui,llama3.1_70b_decode_kv1024_b1_seq1,decode,0.6612004117506934
Energy x Cost,energy,True,Full Fengshui,llama3.1_70b_decode_kv1024_b8_seq1,decode,10.050841807480579
Energy x Cost,energy,True,Full Fengshui,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,3.7382593692347696
Energy x Cost,energy,True,Full Fengshui,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,85.96057230232068
Energy x Cost,energy,True,Full Fengshui,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,0.49599643450344977
Energy x Cost,energy,True,Full Fengshui,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,5.675295119445667
Energy x Cost,energy,True,Full Fengshui,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,12.459199036671405
Energy x Cost,energy,True,Full Fengshui,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,210.6165404292903
Energy x Cost,energy,True,Full Fengshui,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,1.3980361875862606
Energy x Cost,energy,True,Full Fengshui,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,16.908094228571436
Energy x Cost,energy,True,Full Fengshui,mobilenet_v3_small_b1_seq1,cnn,0.0038888818500870657
Energy x Cost,energy,True,Full Fengshui,mobilenet_v3_small_b8_seq1,cnn,0.026374049316057836
Energy x Cost,energy,True,Full Fengshui,replknet31b_b1_seq1,cnn,0.1622931771358099
Energy x Cost,energy,True,Full Fengshui,replknet31b_b8_seq1,cnn,1.1765009492634384
Energy x Cost,energy,True,w/o Heterogeneous Batching,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,22.514571104324194
Energy x Cost,energy,True,w/o Heterogeneous Batching,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,254.95346577872618
Energy x Cost,energy,True,w/o Heterogeneous Batching,llama3.1_8b_decode_kv1024_b1_seq1,decode,0.22829452472839168
Energy x Cost,energy,True,w/o Heterogeneous Batching,llama3.1_8b_decode_kv1024_b8_seq1,decode,4.316255306497857
Energy x Cost,energy,True,w/o Heterogeneous Batching,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,90.21397593539432
Energy x Cost,energy,True,w/o Heterogeneous Batching,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,931.1692108157262
Energy x Cost,energy,True,w/o Heterogeneous Batching,llama3.1_70b_decode_kv1024_b1_seq1,decode,0.6662349559102333
