metric,framework,geomean,norm_to_full,decode_norm,decode-MoE_norm,prefill_norm,prefill-MoE_norm,cnn_norm,detail
Energy,Fengshui (Full),0.05162692840344393,1.0,1.0,1.0,1.0,1.0,1.0,"{""pool_file"": ""chain_summary_20260407_141127.json"", ""chiplets"": [""gemmini_like@glb1@pe_x_scale1@pe_y_scale3"", ""eyeriss_like@glb1@pe_x_scale4@pe_y_scale2"", ""gemmini_like@glb1@pe_x_scale2@pe_y_scale4"", ""simba_like@glb4@pe_x_scale3@pe_y_scale4"", ""PIM@glb1@pe_x_scale1@pe_y_scale1"", ""simba_like@glb4@pe_x_scale3@pe_y_scale3"", ""switch_8port@glb1@pe_x_scale3@pe_y_scale3"", ""simba_like@glb1@pe_x_scale4@pe_y_scale3""]}"
Energy,homo-per-net,0.10625943424960015,2.0582172431260077,11.72458536391213,1.9203650085559472,1.265150915515991,1.2386078335080042,1.0468841581081567,"{""dram"": ""GDDR7"", ""mode"": ""best homogeneous design per workload""}"
Energy x Cost,Fengshui (Full),5.700724396803425,1.0,1.0,1.0,1.0,1.0,1.0,"{""pool_file"": ""chain_summary_20260407_141129.json"", ""chiplets"": [""eyeriss_like@glb1@pe_x_scale1@pe_y_scale1"", ""PIM@glb1@pe_x_scale1@pe_y_scale1"", ""gemmini_like@glb4@pe_x_scale2@pe_y_scale3"", ""gemmini_like@glb1@pe_x_scale4@pe_y_scale1"", ""switch_8port@glb1@pe_x_scale1@pe_y_scale2"", ""gemmini_like@glb1@pe_x_scale1@pe_y_scale2"", ""gemmini_like@glb4@pe_x_scale3@pe_y_scale4"", ""gemmini_like@glb9@pe_x_scale4@pe_y_scale3""]}"
Energy x Cost,homo-per-net,17.438941362039845,3.0590746277470293,12.744762938426835,2.9409771343865194,2.0632422070937286,1.7852725236055607,1.9403148865800397,"{""dram"": ""GDDR7"", ""mode"": ""best homogeneous design per workload""}"
EDP,Fengshui (Full),1.0074675420613363e-05,1.0,1.0,1.0,1.0,1.0,1.0,"{""pool_file"": ""chain_summary_20260407_141130.json"", ""chiplets"": [""eyeriss_like@glb9@pe_x_scale3@pe_y_scale2"", ""PIM@glb1@pe_x_scale1@pe_y_scale1"", ""simba_like@glb4@pe_x_scale4@pe_y_scale4"", ""switch_8port@glb4@pe_x_scale2@pe_y_scale4"", ""gemmini_like@glb1@pe_x_scale2@pe_y_scale4"", ""simba_like@glb1@pe_x_scale4@pe_y_scale3"", ""eyeriss_like@glb4@pe_x_scale4@pe_y_scale4"", ""eyeriss_like@glb1@pe_x_scale1@pe_y_scale4""]}"
EDP,homo-per-net,9.03864299059906e-05,8.971646840458481,375.1462025041495,25.8763552145073,1.7554120521290988,3.0748419590084257,1.1093160974194558,"{""dram"": ""GDDR7"", ""mode"": ""best homogeneous design per workload""}"
EDP x Cost,Fengshui (Full),0.0022039662080111143,1.0,1.0,1.0,1.0,1.0,1.0,"{""pool_file"": ""chain_summary_20260407_141131.json"", ""chiplets"": [""PIM@glb1@pe_x_scale1@pe_y_scale1"", ""switch_8port@glb1@pe_x_scale1@pe_y_scale1"", ""gemmini_like@glb1@pe_x_scale2@pe_y_scale2"", ""gemmini_like@glb9@pe_x_scale4@pe_y_scale4"", ""eyeriss_like@glb9@pe_x_scale4@pe_y_scale4"", ""eyeriss_like@glb9@pe_x_scale1@pe_y_scale2"", ""gemmini_like@glb4@pe_x_scale3@pe_y_scale4"", ""eyeriss_like@glb4@pe_x_scale2@pe_y_scale1""]}"
EDP x Cost,homo-per-net,0.016226456749061553,7.362389082954453,302.4118875634065,18.868594822126415,1.4680158927852354,1.7421639485160942,1.4822983592364707,"{""dram"": ""GDDR7"", ""mode"": ""best homogeneous design per workload""}"
