metric,objective,cost_aware,config,network,category,value
EDP,edp,False,w/o Heterogeneous Batching,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,3.3459597249790353e-07
EDP,edp,False,w/o Heterogeneous Batching,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,2.0540480342581306e-05
EDP,edp,False,w/o Heterogeneous Batching,mobilenet_v3_small_b1_seq1,cnn,1.3109355308607232e-10
EDP,edp,False,w/o Heterogeneous Batching,mobilenet_v3_small_b8_seq1,cnn,7.068905534264046e-09
EDP,edp,False,w/o Heterogeneous Batching,replknet31b_b1_seq1,cnn,5.59991318227939e-07
EDP,edp,False,w/o Heterogeneous Batching,replknet31b_b8_seq1,cnn,1.9854715902964524e-05
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.0002816517661967209
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,0.008629609581298896
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_8b_decode_kv1024_b1_seq1,decode,3.9370491538836114e-08
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_8b_decode_kv1024_b8_seq1,decode,1.376098419608144e-06
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.004123006390832337
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,0.24673547908767782
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.0461578924138415e-07
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_70b_decode_kv1024_b8_seq1,decode,1.0259533745530329e-05
EDP,edp,False,w/o Heterogeneous Memory,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,1.2927591780277681e-05
EDP,edp,False,w/o Heterogeneous Memory,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.00030361537708764765
EDP,edp,False,w/o Heterogeneous Memory,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,7.939079648627103e-07
EDP,edp,False,w/o Heterogeneous Memory,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,4.699968226132862e-06
EDP,edp,False,w/o Heterogeneous Memory,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.00014274765149734623
EDP,edp,False,w/o Heterogeneous Memory,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,0.004670635533938361
EDP,edp,False,w/o Heterogeneous Memory,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,5.243129787887059e-07
EDP,edp,False,w/o Heterogeneous Memory,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,6.959637106023976e-05
EDP,edp,False,w/o Heterogeneous Memory,mobilenet_v3_small_b1_seq1,cnn,1.5622479523445932e-10
EDP,edp,False,w/o Heterogeneous Memory,mobilenet_v3_small_b8_seq1,cnn,7.612227318585301e-09
EDP,edp,False,w/o Heterogeneous Memory,replknet31b_b1_seq1,cnn,5.693725250467343e-07
EDP,edp,False,w/o Heterogeneous Memory,replknet31b_b8_seq1,cnn,2.0043403568866016e-05
EDP,edp,False,w/o Tensor Parallelism,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.00028442847596012774
EDP,edp,False,w/o Tensor Parallelism,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,0.017153996988736448
EDP,edp,False,w/o Tensor Parallelism,llama3.1_8b_decode_kv1024_b1_seq1,decode,4.335772895265393e-08
EDP,edp,False,w/o Tensor Parallelism,llama3.1_8b_decode_kv1024_b8_seq1,decode,1.8219625631726888e-06
EDP,edp,False,w/o Tensor Parallelism,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.004505738469697859
EDP,edp,False,w/o Tensor Parallelism,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,0.2713003874639977
EDP,edp,False,w/o Tensor Parallelism,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.789850319771225e-07
EDP,edp,False,w/o Tensor Parallelism,llama3.1_70b_decode_kv1024_b8_seq1,decode,1.7765064102312712e-05
EDP,edp,False,w/o Tensor Parallelism,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,5.567675835588229e-06
EDP,edp,False,w/o Tensor Parallelism,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.00033760855968065467
EDP,edp,False,w/o Tensor Parallelism,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,2.2938636669635308e-07
EDP,edp,False,w/o Tensor Parallelism,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,1.4718674516556203e-06
EDP,edp,False,w/o Tensor Parallelism,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,7.496875403061314e-05
EDP,edp,False,w/o Tensor Parallelism,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,0.004354758153354638
EDP,edp,False,w/o Tensor Parallelism,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,3.4922859339792506e-07
EDP,edp,False,w/o Tensor Parallelism,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,2.0521824217218377e-05
EDP,edp,False,w/o Tensor Parallelism,mobilenet_v3_small_b1_seq1,cnn,1.3109355308607232e-10
EDP,edp,False,w/o Tensor Parallelism,mobilenet_v3_small_b8_seq1,cnn,7.068905534264046e-09
EDP,edp,False,w/o Tensor Parallelism,replknet31b_b1_seq1,cnn,5.59991318227939e-07
EDP,edp,False,w/o Tensor Parallelism,replknet31b_b8_seq1,cnn,1.9854715902964524e-05
EDP,edp,False,w/o Layer Fusion,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.0001301897311763192
EDP,edp,False,w/o Layer Fusion,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,0.0082104600731645
EDP,edp,False,w/o Layer Fusion,llama3.1_8b_decode_kv1024_b1_seq1,decode,3.9370491538836114e-08
EDP,edp,False,w/o Layer Fusion,llama3.1_8b_decode_kv1024_b8_seq1,decode,1.4920529381877214e-06
EDP,edp,False,w/o Layer Fusion,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.002004246432354067
EDP,edp,False,w/o Layer Fusion,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,0.12552064443251879
EDP,edp,False,w/o Layer Fusion,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.0461578924138415e-07
EDP,edp,False,w/o Layer Fusion,llama3.1_70b_decode_kv1024_b8_seq1,decode,1.0317330592260325e-05
EDP,edp,False,w/o Layer Fusion,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,4.329723824250374e-06
EDP,edp,False,w/o Layer Fusion,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.00017127598640942815
EDP,edp,False,w/o Layer Fusion,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,2.2938636669635308e-07
EDP,edp,False,w/o Layer Fusion,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,1.4718674516556203e-06
EDP,edp,False,w/o Layer Fusion,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,4.442891097749901e-05
EDP,edp,False,w/o Layer Fusion,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,0.0021229649582899606
EDP,edp,False,w/o Layer Fusion,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,3.322418085517818e-07
EDP,edp,False,w/o Layer Fusion,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,2.0521824217218377e-05
EDP,edp,False,w/o Layer Fusion,mobilenet_v3_small_b1_seq1,cnn,1.9206883738859168e-10
EDP,edp,False,w/o Layer Fusion,mobilenet_v3_small_b8_seq1,cnn,9.79281378929837e-09
EDP,edp,False,w/o Layer Fusion,replknet31b_b1_seq1,cnn,5.625063414094399e-07
EDP,edp,False,w/o Layer Fusion,replknet31b_b8_seq1,cnn,1.9854715902964524e-05
EDP x Cost,edp,True,Full Fengshui,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.038775627882769996
EDP x Cost,edp,True,Full Fengshui,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,2.008792922293753
EDP x Cost,edp,True,Full Fengshui,llama3.1_8b_decode_kv1024_b1_seq1,decode,4.343020711743431e-06
EDP x Cost,edp,True,Full Fengshui,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.00040748084553943686
EDP x Cost,edp,True,Full Fengshui,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.7719821739556976
EDP x Cost,edp,True,Full Fengshui,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,38.22826785105346
EDP x Cost,edp,True,Full Fengshui,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.8456577035634793e-05
EDP x Cost,edp,True,Full Fengshui,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.002696081120437637
EDP x Cost,edp,True,Full Fengshui,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.0011215475571909387
EDP x Cost,edp,True,Full Fengshui,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.10233462378342638
EDP x Cost,edp,True,Full Fengshui,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,8.325942522354318e-05
EDP x Cost,edp,True,Full Fengshui,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0009132598821098237
EDP x Cost,edp,True,Full Fengshui,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.013822713437360612
EDP x Cost,edp,True,Full Fengshui,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.0836057173259597
EDP x Cost,edp,True,Full Fengshui,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,5.445093864193522e-05
EDP x Cost,edp,True,Full Fengshui,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.010912334520725977
EDP x Cost,edp,True,Full Fengshui,mobilenet_v3_small_b1_seq1,cnn,1.628963066319379e-08
EDP x Cost,edp,True,Full Fengshui,mobilenet_v3_small_b8_seq1,cnn,9.522031384137261e-07
EDP x Cost,edp,True,Full Fengshui,replknet31b_b1_seq1,cnn,3.684822009660321e-05
EDP x Cost,edp,True,Full Fengshui,replknet31b_b8_seq1,cnn,0.0013838377853953227
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.038863940398188454
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,2.008792922293753
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_8b_decode_kv1024_b1_seq1,decode,4.376545212900786e-06
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.0004077965456992791
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.7726971463925663
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,38.22826785105346
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.867325248103556e-05
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.002697844696274537
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.0011274902567783034
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.10233462378342638
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,8.344714387841758e-05
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0009134453054740362
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.013853957298702663
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.0836057173259597
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,5.451653793282024e-05
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.01091381450916579
EDP x Cost,edp,True,w/o Heterogeneous Batching,mobilenet_v3_small_b1_seq1,cnn,1.628963066319379e-08
EDP x Cost,edp,True,w/o Heterogeneous Batching,mobilenet_v3_small_b8_seq1,cnn,9.522031384137261e-07
EDP x Cost,edp,True,w/o Heterogeneous Batching,replknet31b_b1_seq1,cnn,3.684822009660321e-05
EDP x Cost,edp,True,w/o Heterogeneous Batching,replknet31b_b8_seq1,cnn,0.0013838377853953227
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.042618089918087236
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,2.301649517154649
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_8b_decode_kv1024_b1_seq1,decode,4.343020711743431e-06
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.00040748084553943686
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.8207068710338773
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,42.88104060348516
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.8456577035634793e-05
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.002696081120437637
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.0013480939696359727
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.10531211351031566
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,9.034901672524003e-05
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0009552396981677221
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.016628046472409803
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.2427278902587933
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,5.445093864193522e-05
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.011585454752794752
EDP x Cost,edp,True,w/o Heterogeneous Memory,mobilenet_v3_small_b1_seq1,cnn,1.842674025388191e-08
EDP x Cost,edp,True,w/o Heterogeneous Memory,mobilenet_v3_small_b8_seq1,cnn,1.0077489710811839e-06
EDP x Cost,edp,True,w/o Heterogeneous Memory,replknet31b_b1_seq1,cnn,6.793866555141506e-05
EDP x Cost,edp,True,w/o Heterogeneous Memory,replknet31b_b8_seq1,cnn,0.0025180440059210225
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.04230700134944125
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,3.13985318730324
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_8b_decode_kv1024_b1_seq1,decode,4.415682580904626e-06
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.0004706881510570336
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.9661882781197557
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,58.48508833710131
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.8456577035634793e-05
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.0034721598032598122
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.0012404136399524076
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.14043591648177361
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,8.325942522354318e-05
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0009132598821098237
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.014673829969104931
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.3573441559329071
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,6.34590101119612e-05
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.010912334520725977
EDP x Cost,edp,True,w/o Tensor Parallelism,mobilenet_v3_small_b1_seq1,cnn,1.628963066319379e-08
EDP x Cost,edp,True,w/o Tensor Parallelism,mobilenet_v3_small_b8_seq1,cnn,9.522031384137261e-07
EDP x Cost,edp,True,w/o Tensor Parallelism,replknet31b_b1_seq1,cnn,3.684822009660321e-05
EDP x Cost,edp,True,w/o Tensor Parallelism,replknet31b_b8_seq1,cnn,0.0013838377853953227
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.038775627882769996
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,2.044917938634835
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_8b_decode_kv1024_b1_seq1,decode,4.343020711743431e-06
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.0004615242999035291
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.7720120070554837
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,38.919490224393606
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.8456577035634793e-05
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.002733764682937495
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.0011215475571909387
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.10233462378342638
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,8.325942522354318e-05
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0009132598821098237
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.013822713437360612
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.0836057173259597
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,5.445093864193522e-05
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.010912334520725977
EDP x Cost,edp,True,w/o Layer Fusion,mobilenet_v3_small_b1_seq1,cnn,2.3339353311417832e-08
EDP x Cost,edp,True,w/o Layer Fusion,mobilenet_v3_small_b8_seq1,cnn,1.3705215567036505e-06
EDP x Cost,edp,True,w/o Layer Fusion,replknet31b_b1_seq1,cnn,3.752587954518981e-05
EDP x Cost,edp,True,w/o Layer Fusion,replknet31b_b8_seq1,cnn,0.001392452849199315
