metric,objective,cost_aware,config,network,category,value
EDP,edp,False,w/o Heterogeneous Batching,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,2.0457473587454704e-05
EDP,edp,False,w/o Heterogeneous Batching,mobilenet_v3_small_b1_seq1,cnn,1.3108731508282375e-10
EDP,edp,False,w/o Heterogeneous Batching,mobilenet_v3_small_b8_seq1,cnn,7.069007421650439e-09
EDP,edp,False,w/o Heterogeneous Batching,replknet31b_b1_seq1,cnn,5.549070616702787e-07
EDP,edp,False,w/o Heterogeneous Batching,replknet31b_b8_seq1,cnn,2.6242979486928967e-05
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.0002850824547397048
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,0.008398368444554428
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_8b_decode_kv1024_b1_seq1,decode,3.9370491538836114e-08
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_8b_decode_kv1024_b8_seq1,decode,1.3714422337752563e-06
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.004190422503479556
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,0.16454414888791283
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.0461578924138415e-07
EDP,edp,False,w/o Heterogeneous Memory,llama3.1_70b_decode_kv1024_b8_seq1,decode,1.0219090307056087e-05
EDP,edp,False,w/o Heterogeneous Memory,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,1.1208501341486585e-05
EDP,edp,False,w/o Heterogeneous Memory,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.00027362311303043535
EDP,edp,False,w/o Heterogeneous Memory,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,7.776752164553789e-07
EDP,edp,False,w/o Heterogeneous Memory,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,4.653973915402319e-06
EDP,edp,False,w/o Heterogeneous Memory,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.0001262712292899244
EDP,edp,False,w/o Heterogeneous Memory,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,0.0031616743570963596
EDP,edp,False,w/o Heterogeneous Memory,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,5.240611241475702e-07
EDP,edp,False,w/o Heterogeneous Memory,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,6.889660442690639e-05
EDP,edp,False,w/o Heterogeneous Memory,mobilenet_v3_small_b1_seq1,cnn,1.562173632073208e-10
EDP,edp,False,w/o Heterogeneous Memory,mobilenet_v3_small_b8_seq1,cnn,7.612329205971694e-09
EDP,edp,False,w/o Heterogeneous Memory,replknet31b_b1_seq1,cnn,5.63961314103666e-07
EDP,edp,False,w/o Heterogeneous Memory,replknet31b_b8_seq1,cnn,2.6641431029639502e-05
EDP,edp,False,w/o Tensor Parallelism,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.0002795924867684658
EDP,edp,False,w/o Tensor Parallelism,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,0.017366732202887664
EDP,edp,False,w/o Tensor Parallelism,llama3.1_8b_decode_kv1024_b1_seq1,decode,4.335772895265393e-08
EDP,edp,False,w/o Tensor Parallelism,llama3.1_8b_decode_kv1024_b8_seq1,decode,1.8082842769654224e-06
EDP,edp,False,w/o Tensor Parallelism,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.00441633956944226
EDP,edp,False,w/o Tensor Parallelism,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,0.25578166688852727
EDP,edp,False,w/o Tensor Parallelism,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.789850319771225e-07
EDP,edp,False,w/o Tensor Parallelism,llama3.1_70b_decode_kv1024_b8_seq1,decode,1.772812400040259e-05
EDP,edp,False,w/o Tensor Parallelism,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,5.6244586245378676e-06
EDP,edp,False,w/o Tensor Parallelism,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.00033759691402047905
EDP,edp,False,w/o Tensor Parallelism,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,2.265956561904115e-07
EDP,edp,False,w/o Tensor Parallelism,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,1.4592148333427621e-06
EDP,edp,False,w/o Tensor Parallelism,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,7.512659491671943e-05
EDP,edp,False,w/o Tensor Parallelism,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,0.004498081333822946
EDP,edp,False,w/o Tensor Parallelism,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,3.477486864544419e-07
EDP,edp,False,w/o Tensor Parallelism,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,2.0428716202328087e-05
EDP,edp,False,w/o Tensor Parallelism,mobilenet_v3_small_b1_seq1,cnn,1.3108731508282375e-10
EDP,edp,False,w/o Tensor Parallelism,mobilenet_v3_small_b8_seq1,cnn,7.069007421650439e-09
EDP,edp,False,w/o Tensor Parallelism,replknet31b_b1_seq1,cnn,5.549070616702787e-07
EDP,edp,False,w/o Tensor Parallelism,replknet31b_b8_seq1,cnn,2.6242979486928967e-05
EDP,edp,False,w/o Layer Fusion,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.00012539493264117463
EDP,edp,False,w/o Layer Fusion,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,0.008008468474122364
EDP,edp,False,w/o Layer Fusion,llama3.1_8b_decode_kv1024_b1_seq1,decode,3.9370491538836114e-08
EDP,edp,False,w/o Layer Fusion,llama3.1_8b_decode_kv1024_b8_seq1,decode,1.4834197883226624e-06
EDP,edp,False,w/o Layer Fusion,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.001989121790390849
EDP,edp,False,w/o Layer Fusion,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,0.12146221541170983
EDP,edp,False,w/o Layer Fusion,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.0461578924138415e-07
EDP,edp,False,w/o Layer Fusion,llama3.1_70b_decode_kv1024_b8_seq1,decode,1.0307052334208805e-05
EDP,edp,False,w/o Layer Fusion,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,3.973878341193693e-06
EDP,edp,False,w/o Layer Fusion,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.0001682661802105447
EDP,edp,False,w/o Layer Fusion,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,2.265956561904115e-07
EDP,edp,False,w/o Layer Fusion,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,1.4592148333427621e-06
EDP,edp,False,w/o Layer Fusion,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,4.336359290046342e-05
EDP,edp,False,w/o Layer Fusion,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,0.0021564446810245614
EDP,edp,False,w/o Layer Fusion,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,3.3109907572038503e-07
EDP,edp,False,w/o Layer Fusion,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,2.0428716202328087e-05
EDP,edp,False,w/o Layer Fusion,mobilenet_v3_small_b1_seq1,cnn,1.9206052005092687e-10
EDP,edp,False,w/o Layer Fusion,mobilenet_v3_small_b8_seq1,cnn,9.79281378929837e-09
EDP,edp,False,w/o Layer Fusion,replknet31b_b1_seq1,cnn,5.606090288677212e-07
EDP,edp,False,w/o Layer Fusion,replknet31b_b8_seq1,cnn,2.6242979486928967e-05
EDP x Cost,edp,True,Full Fengshui,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.034635027424757214
EDP x Cost,edp,True,Full Fengshui,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,1.6858350308055587
EDP x Cost,edp,True,Full Fengshui,llama3.1_8b_decode_kv1024_b1_seq1,decode,4.343020711743431e-06
EDP x Cost,edp,True,Full Fengshui,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.0003975855545062097
EDP x Cost,edp,True,Full Fengshui,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.754261006409317
EDP x Cost,edp,True,Full Fengshui,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,27.99076002164731
EDP x Cost,edp,True,Full Fengshui,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.8456577035634793e-05
EDP x Cost,edp,True,Full Fengshui,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.0026935369204218592
EDP x Cost,edp,True,Full Fengshui,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.0011218791417521863
EDP x Cost,edp,True,Full Fengshui,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.10977650819143957
EDP x Cost,edp,True,Full Fengshui,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,7.854361269020957e-05
EDP x Cost,edp,True,Full Fengshui,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0008971814885158178
EDP x Cost,edp,True,Full Fengshui,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.014756351828706969
EDP x Cost,edp,True,Full Fengshui,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.1056977409066346
EDP x Cost,edp,True,Full Fengshui,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,5.439882977474899e-05
EDP x Cost,edp,True,Full Fengshui,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.010668326127401906
EDP x Cost,edp,True,Full Fengshui,mobilenet_v3_small_b1_seq1,cnn,1.6534747044137895e-08
EDP x Cost,edp,True,Full Fengshui,mobilenet_v3_small_b8_seq1,cnn,9.96782410934022e-07
EDP x Cost,edp,True,Full Fengshui,replknet31b_b1_seq1,cnn,3.796378114555469e-05
EDP x Cost,edp,True,Full Fengshui,replknet31b_b8_seq1,cnn,0.0017407214657100488
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.03473427861649278
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,1.6858350308055587
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_8b_decode_kv1024_b1_seq1,decode,4.376545212900786e-06
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.00039792342086352725
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.7558986786520999
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,27.990760022966654
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.867325248103556e-05
EDP x Cost,edp,True,w/o Heterogeneous Batching,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.0026954243218860413
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.0011279128405112348
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.10977650819143957
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,7.874353751232823e-05
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0008973799309767215
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.014810345222433973
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.0933580319022027
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,5.446868177851638e-05
EDP x Cost,edp,True,w/o Heterogeneous Batching,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.010669910029999233
EDP x Cost,edp,True,w/o Heterogeneous Batching,mobilenet_v3_small_b1_seq1,cnn,1.6534747044137895e-08
EDP x Cost,edp,True,w/o Heterogeneous Batching,mobilenet_v3_small_b8_seq1,cnn,9.96782410934022e-07
EDP x Cost,edp,True,w/o Heterogeneous Batching,replknet31b_b1_seq1,cnn,3.796378114555469e-05
EDP x Cost,edp,True,w/o Heterogeneous Batching,replknet31b_b8_seq1,cnn,0.0017407214657100488
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.037561506809592825
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,1.9661005955162427
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_8b_decode_kv1024_b1_seq1,decode,4.343020711743431e-06
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.0003975855545062097
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.8130154566658858
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,29.308599684959507
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.8456577035634793e-05
EDP x Cost,edp,True,w/o Heterogeneous Memory,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.0026935369204218592
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.001359301946314096
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.1126704004540754
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,8.57894062723413e-05
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0009382162783260808
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.01746758095565748
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.261708601242837
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,5.439882977474899e-05
EDP x Cost,edp,True,w/o Heterogeneous Memory,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.011326307026557608
EDP x Cost,edp,True,w/o Heterogeneous Memory,mobilenet_v3_small_b1_seq1,cnn,1.8650702540413026e-08
EDP x Cost,edp,True,w/o Heterogeneous Memory,mobilenet_v3_small_b8_seq1,cnn,1.0521648536260869e-06
EDP x Cost,edp,True,w/o Heterogeneous Memory,replknet31b_b1_seq1,cnn,6.988086668857589e-05
EDP x Cost,edp,True,w/o Heterogeneous Memory,replknet31b_b8_seq1,cnn,0.003258024649432434
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.035951829799795415
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,2.153614197558443
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_8b_decode_kv1024_b1_seq1,decode,4.415682580904626e-06
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.0004625793177405446
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.8383996935200713
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,38.38147869001396
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.8456577035634793e-05
EDP x Cost,edp,True,w/o Tensor Parallelism,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.0034635965108858963
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.0011218791417521863
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.12633091877862254
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,7.854361269020957e-05
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0008971814885158178
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.015450101332664914
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.093262256764578
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,6.338528226520165e-05
EDP x Cost,edp,True,w/o Tensor Parallelism,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.010668326127401906
EDP x Cost,edp,True,w/o Tensor Parallelism,mobilenet_v3_small_b1_seq1,cnn,1.6534747044137895e-08
EDP x Cost,edp,True,w/o Tensor Parallelism,mobilenet_v3_small_b8_seq1,cnn,9.96782410934022e-07
EDP x Cost,edp,True,w/o Tensor Parallelism,replknet31b_b1_seq1,cnn,3.796378114555469e-05
EDP x Cost,edp,True,w/o Tensor Parallelism,replknet31b_b8_seq1,cnn,0.0017407214657100488
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_8b_prefill_s1024_b1_seq1024,prefill,0.03531993153846974
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_8b_prefill_s1024_b8_seq1024,prefill,1.7208584867931955
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_8b_decode_kv1024_b1_seq1,decode,4.343020711743431e-06
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_8b_decode_kv1024_b8_seq1,decode,0.0004547064110921604
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_70b_prefill_s1024_b1_seq1024,prefill,0.7550661915530228
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_70b_prefill_s1024_b8_seq1024,prefill,28.419886657630936
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_70b_decode_kv1024_b1_seq1,decode,2.8456577035634793e-05
EDP x Cost,edp,True,w/o Layer Fusion,llama3.1_70b_decode_kv1024_b8_seq1,decode,0.002731220482921717
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_30b_a3b_prefill_s1024_b1_seq1024,prefill,0.0011218791417521863
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_30b_a3b_prefill_s1024_b8_seq1024,prefill,0.10977650819143957
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_30b_a3b_decode_kv1024_b1_seq1,decode,7.854361269020957e-05
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_30b_a3b_decode_kv1024_b8_seq1,decode,0.0008971814885158178
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_235b_a22b_prefill_s1024_b1_seq1024,prefill,0.014756351828706969
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_235b_a22b_prefill_s1024_b8_seq1024,prefill,1.1051064812060403
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_235b_a22b_decode_kv1024_b1_seq1,decode,5.439882977474899e-05
EDP x Cost,edp,True,w/o Layer Fusion,qwen3_235b_a22b_decode_kv1024_b8_seq1,decode,0.010668326127401906
EDP x Cost,edp,True,w/o Layer Fusion,mobilenet_v3_small_b1_seq1,cnn,2.2837659251872102e-08
EDP x Cost,edp,True,w/o Layer Fusion,mobilenet_v3_small_b8_seq1,cnn,1.4164656830736208e-06
EDP x Cost,edp,True,w/o Layer Fusion,replknet31b_b1_seq1,cnn,3.8379179488863516e-05
EDP x Cost,edp,True,w/o Layer Fusion,replknet31b_b8_seq1,cnn,0.0017951317218320689
